episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.49,
210,0,313,92.36,
215,0,289,92.98,
220,0,321,91.77,
225,0,306,94.19,
230,0,312,93.94,
235,0,308,92.11,
240,0,300,94.03999999999999,
245,0,312,91.44,
250,0,319,92.52,
255,0,303,92.03999999999999,
260,0,313,93.49,
265,0,311,92.39999999999999,
270,0,309,93.02000000000001,
275,0,311,93.19999999999999,
280,0,317,93.24000000000001,
285,0,316,91.41,
290,0,300,92.65,
295,0,299,92.61000000000001,
300,0,311,91.11,
305,0,300,92.88000000000001,
310,0,323,93.67,
315,0,330,92.71,
320,0,318,91.92999999999999,
325,0,308,95.21,
330,0,310,93.24000000000001,
335,0,309,92.43,
340,0,307,93.05,
345,0,313,93.51,
350,0,305,93.76,
355,0,310,91.83,
360,0,299,93.86,
365,0,287,92.89,
370,0,306,92.32,
375,0,305,92.77,
380,0,291,91.95,
385,0,281,95.22,
390,0,293,93.11,
395,0,288,95.36,
400,0,278,92.81,
405,0,291,93.17,
410,0,260,92.99000000000001,
415,0,277,94.47,
420,0,267,93.87,
425,0,261,90.81,
430,0,261,90.92,
435,0,242,91.77,
440,0,245,91.78,
445,0,240,93.12,
450,0,254,91.94,
455,0,250,91.62,
460,0,237,94.03999999999999,
465,0,240,92.80000000000001,
470,0,232,92.49,
475,0,206,93.21,
480,0,189,91.97,
485,0,190,91.95,
490,0,182,93.29,
495,0,191,93.17999999999999,
500,0,194,91.82000000000001,
505,0,179,92.68,
510,0,164,92.93,
515,0,177,95.37,
520,0,172,94.04,
525,0,170,93.61,
530,0,168,93.0,
535,0,170,92.59,
540,0,165,93.66,
545,0,169,93.8,
550,0,172,93.42,
555,0,168,94.5,
560,0,162,94.81,
565,0,165,94.07,
570,0,170,91.99000000000001,
575,0,173,92.96000000000001,
580,0,166,93.25,
585,0,170,92.44,
590,0,175,93.91000000000001,
595,0,171,91.98,
600,0,168,94.53,
605,0,169,93.41000000000001,
610,0,171,93.85,
615,0,167,92.52,
620,0,165,94.5,
625,0,190,92.95,
630,0,188,93.87,
635,0,171,93.91,
640,0,160,93.0,
645,0,160,92.44999999999999,
650,0,176,93.53,
655,0,184,93.65,
660,0,168,91.76,
665,0,163,93.66,
670,0,169,92.55,
675,0,163,94.04,
680,0,165,94.50999999999999,
685,0,161,91.07000000000001,
690,0,184,90.83,
695,0,188,92.87,
700,0,161,93.69,
705,0,121,96.84,
710,0,0,96.84,
715,0,0,96.84,
720,0,0,96.84,
725,0,0,96.84,
730,0,0,96.84,
735,0,0,96.84,
740,0,0,96.84,
745,0,0,96.84,
750,0,0,96.84,
755,0,0,96.84,
760,0,0,96.84,
765,0,0,96.84,
770,0,0,96.84,
775,0,0,96.84,
780,0,0,96.84,
785,0,0,96.84,
790,0,0,96.84,
795,0,0,96.84,
800,0,0,96.84,
