t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.1737101449275364,4.265652173913043,4.394737842190016,4.308132045088567,4.217313472893182,4.237332259796028,0.9835660131696163,0.9789192691298956,0.9952756154874177,31.352400000000006,30.959999999999994,2.133183,2.1310100000000007,0.0,1.0772946859903383,0.5603059581320451,1.8527777777777779,23.941610305958132,0.01995795312220433,0.4688466183574879,0.0008695652173003054
