episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.55,
210,0,304,92.60000000000001,
215,0,297,93.88000000000001,
220,0,328,92.61,
225,0,312,92.97,
230,0,310,90.80999999999999,
235,0,303,92.17999999999999,
240,0,311,93.25,
245,0,315,91.97,
250,0,316,95.48,
255,0,308,94.3,
260,0,306,91.77000000000001,
265,0,325,93.92,
270,0,298,92.87,
275,0,302,91.10000000000001,
280,0,309,92.95,
285,0,317,93.85000000000001,
290,0,304,92.69,
295,0,306,92.74,
300,0,305,91.2,
305,0,315,92.07,
310,0,307,94.33,
315,0,301,92.6,
320,0,309,94.86999999999999,
325,0,299,93.31,
330,0,315,94.72,
335,0,320,93.36,
340,0,305,91.88,
345,0,306,91.96,
350,0,320,93.96000000000001,
355,0,308,94.6,
360,0,322,93.11999999999999,
365,0,315,93.08,
370,0,288,92.94999999999999,
375,0,307,92.03999999999999,
380,0,302,92.89999999999999,
385,0,309,92.66,
390,0,306,94.1,
395,0,299,92.75999999999999,
400,0,287,94.15,
405,0,310,93.61,
410,0,313,93.02,
415,0,299,92.64,
420,0,321,93.32,
425,0,291,93.68,
430,0,305,92.14,
435,0,290,92.62,
440,0,295,91.89999999999999,
445,0,302,93.49,
450,0,298,91.42,
455,0,291,91.49000000000001,
460,0,275,94.44999999999999,
465,0,293,92.28,
470,0,291,92.96,
475,0,292,91.52,
480,0,306,93.4,
485,0,284,91.94,
490,0,294,94.44000000000001,
495,0,280,94.23,
500,0,281,92.47999999999999,
505,0,291,93.08999999999999,
510,0,283,94.3,
515,0,272,92.87,
520,0,295,92.78,
525,0,300,93.18,
530,0,288,92.25,
535,0,262,95.1,
540,0,284,93.14999999999999,
545,0,282,90.79,
550,0,291,90.67999999999999,
555,0,292,92.5,
560,0,293,92.72,
565,0,289,92.94,
570,0,290,93.49,
575,0,275,93.59,
580,0,285,93.41,
585,0,288,91.92,
590,0,287,93.42,
595,0,282,90.82,
600,0,278,92.17,
605,0,276,91.85,
610,0,269,92.2,
615,0,269,92.02,
620,0,281,90.41999999999999,
625,0,268,93.5,
630,0,273,93.69,
635,0,254,94.22,
640,0,268,91.81,
645,0,259,94.31,
650,0,252,91.39,
655,0,263,92.74,
660,0,253,96.01,
665,0,258,93.85,
670,0,250,91.82,
675,0,255,93.5,
680,0,245,92.67,
685,0,251,92.41,
690,0,250,93.75,
695,0,245,91.66999999999999,
700,0,254,91.86,
705,0,209,93.5,
710,0,0,93.5,
715,0,0,93.5,
720,0,0,93.5,
725,0,0,93.5,
730,0,0,93.5,
735,0,0,93.5,
740,0,0,93.5,
745,0,0,93.5,
750,0,0,93.5,
755,0,0,93.5,
760,0,0,93.5,
765,0,0,93.5,
770,0,0,93.5,
775,0,0,93.5,
780,0,0,93.5,
785,0,0,93.5,
790,0,0,93.5,
795,0,0,93.5,
800,0,0,93.5,
