iteration,agent_id,loss,reward,ema_reward,entropy
1,fleet_shared,-0.013862366788089275,-4.860587761674718,-4.860587761674718,1.3862366676330566
2,fleet_shared,60.98638916015625,-4.7487117552334945,-4.8549939613526565,1.3862708806991577
3,fleet_shared,-1.8794299364089966,-4.8584138486312405,-4.855164955716585,1.3862618207931519
4,fleet_shared,-4.663284778594971,-4.8636876006441225,-4.855591087962962,1.3862636089324951
5,fleet_shared,40.523067474365234,-4.781239935587762,-4.851873530344202,1.3862361907958984
6,fleet_shared,17.405513763427734,-4.8199275362318845,-4.850276230638586,1.3862699270248413
7,fleet_shared,-10.79275131225586,-4.8700483091787445,-4.851264834565593,1.386254072189331
8,fleet_shared,4.625655651092529,-4.842753623188406,-4.850839273996733,1.3862676620483398
9,fleet_shared,14.364638328552246,-4.824476650563607,-4.849521142825077,1.3862704038619995
10,fleet_shared,12.908865928649902,-4.825805152979067,-4.848335343332776,1.3862680196762085
11,fleet_shared,38.05908966064453,-4.778502415458938,-4.844843696939084,1.3862665891647339
12,fleet_shared,-14.289606094360352,-4.8710144927536225,-4.846152236729811,1.3862683773040771
13,fleet_shared,-1.3876737356185913,-4.848671497584541,-4.846278199772547,1.3862468004226685
14,fleet_shared,-0.9018734097480774,-4.8479066022544295,-4.84635961989664,1.3862425088882446
15,fleet_shared,7.703822135925293,-4.832206119162642,-4.845651944859941,1.3862427473068237
16,fleet_shared,17.551122665405273,-4.813446054750402,-4.844041650354463,1.3862417936325073
17,fleet_shared,7.448789119720459,-4.830354267310789,-4.843357281202279,1.3862621784210205
18,fleet_shared,-18.942068099975586,-4.878059581320451,-4.845092396208187,1.386247158050537
19,fleet_shared,-13.31541633605957,-4.8694847020933985,-4.846312011502448,1.3862590789794922
20,fleet_shared,1.1582857370376587,-4.844162640901771,-4.846204542972414,1.386244773864746
21,fleet_shared,39.31363296508789,-4.774033816425121,-4.842596006645049,1.3862533569335938
22,fleet_shared,-11.541831016540527,-4.863727858293076,-4.84365259922745,1.3862472772598267
23,fleet_shared,-14.257729530334473,-4.869766505636071,-4.844958294547881,1.3862344026565552
24,fleet_shared,10.253366470336914,-4.826127214170692,-4.844016740529022,1.3862452507019043
25,fleet_shared,0.5868122577667236,-4.842914653784219,-4.843961636191782,1.3862375020980835
26,fleet_shared,-36.514488220214844,-4.910869565217391,-4.847307032643062,1.3862416744232178
27,fleet_shared,-14.960625648498535,-4.874718196457327,-4.848677590833775,1.3862361907958984
28,fleet_shared,10.12533950805664,-4.830072463768117,-4.847747334480491,1.386204481124878
29,fleet_shared,-8.235308647155762,-4.862842190016103,-4.8485020772572724,1.3862192630767822
30,fleet_shared,15.715581893920898,-4.819645732689211,-4.847059260028869,1.3862156867980957
31,fleet_shared,30.69028091430664,-4.790700483091787,-4.8442413211820154,1.3862266540527344
32,fleet_shared,-41.06446075439453,-4.919524959742351,-4.848005503110032,1.3862224817276
