episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,91.46,
210,0,315,94.03999999999999,
215,0,286,93.85000000000001,
220,0,320,92.5,
225,0,304,92.52,
230,0,310,93.74,
235,0,306,93.73,
240,0,298,95.42,
245,0,312,91.84,
250,0,321,93.22,
255,0,302,91.02,
260,0,310,92.94999999999999,
265,0,315,94.36,
270,0,307,93.55,
275,0,311,94.03,
280,0,316,92.62,
285,0,317,91.32000000000001,
290,0,303,91.98,
295,0,302,94.09,
300,0,310,90.72,
305,0,301,92.2,
310,0,321,93.77,
315,0,330,92.58999999999999,
320,0,318,92.47,
325,0,306,94.35,
330,0,311,92.72,
335,0,312,92.88,
340,0,306,92.63,
345,0,314,92.92,
350,0,310,93.49,
355,0,312,91.10000000000001,
360,0,297,93.28999999999999,
365,0,287,92.74,
370,0,317,93.01,
375,0,307,92.41,
380,0,301,92.4,
385,0,286,94.53999999999999,
390,0,302,92.76,
395,0,305,94.09,
400,0,294,92.86,
405,0,308,92.69,
410,0,296,92.62,
415,0,297,94.51,
420,0,301,95.09,
425,0,307,90.65,
430,0,299,91.83000000000001,
435,0,293,91.09,
440,0,293,92.06,
445,0,296,91.97,
450,0,301,93.97,
455,0,291,91.52,
460,0,300,93.41,
465,0,294,92.46000000000001,
470,0,291,92.07,
475,0,292,92.67999999999999,
480,0,274,91.88000000000001,
485,0,280,91.13,
490,0,269,92.62,
495,0,275,90.79,
500,0,282,92.45,
505,0,271,93.04,
510,0,274,91.39,
515,0,279,93.67,
520,0,272,92.30999999999999,
525,0,268,93.94,
530,0,283,91.89,
535,0,261,91.88000000000001,
540,0,251,92.57000000000001,
545,0,264,92.2,
550,0,266,92.49000000000001,
555,0,265,92.88,
560,0,239,92.91000000000001,
565,0,249,93.69000000000001,
570,0,259,91.3,
575,0,265,92.58,
580,0,246,92.84,
585,0,240,92.09,
590,0,251,94.55,
595,0,247,92.53,
600,0,238,93.17,
605,0,257,94.15,
610,0,256,95.75999999999999,
615,0,256,92.43,
620,0,249,93.13,
625,0,249,93.02000000000001,
630,0,246,93.99,
635,0,236,92.52,
640,0,229,92.89,
645,0,220,91.48,
650,0,229,92.88,
655,0,234,92.63,
660,0,224,91.58,
665,0,228,92.31,
670,0,222,93.56,
675,0,220,92.72999999999999,
680,0,231,92.75999999999999,
685,0,211,91.42,
690,0,240,90.82,
695,0,242,92.56,
700,0,225,93.69999999999999,
705,0,171,94.19,
710,0,0,94.19,
715,0,0,94.19,
720,0,0,94.19,
725,0,0,94.19,
730,0,0,94.19,
735,0,0,94.19,
740,0,0,94.19,
745,0,0,94.19,
750,0,0,94.19,
755,0,0,94.19,
760,0,0,94.19,
765,0,0,94.19,
770,0,5,94.63000000000001,
775,0,0,94.63000000000001,
780,0,0,94.63000000000001,
785,0,0,94.63000000000001,
790,0,0,94.63000000000001,
795,0,0,94.63000000000001,
800,0,0,94.63000000000001,
