iteration,agent_id,loss,reward,ema_reward,entropy
1,fleet_shared,-0.013856381177902222,-4.763768115942029,-4.763768115942029,1.3856381177902222
2,fleet_shared,-47.534828186035156,-4.8510064412238325,-4.768130032206119,1.385917067527771
3,fleet_shared,-85.34082794189453,-4.924677938808373,-4.775957427536231,1.3859827518463135
4,fleet_shared,-96.93267059326172,-4.953582930756844,-4.784838702697262,1.3859413862228394
5,fleet_shared,-269.46771240234375,-5.279307568438003,-4.809562145984298,1.3858803510665894
6,fleet_shared,-10.118162155151367,-4.828099838969405,-4.810489030633553,1.3858306407928467
7,fleet_shared,-61.05230712890625,-4.922342995169083,-4.81608172886033,1.3857719898223877
8,fleet_shared,-37.02096176147461,-4.883896940418679,-4.819472489438247,1.3856803178787231
9,fleet_shared,-19.315452575683594,-4.854951690821257,-4.821246449507397,1.3855916261672974
10,fleet_shared,-9.232398986816406,-4.838164251207729,-4.822092339592413,1.3854550123214722
11,fleet_shared,-47.013980865478516,-4.908615136876006,-4.826418479456592,1.385349154472351
12,fleet_shared,-46.91667556762695,-4.912399355877617,-4.830717523277643,1.3852429389953613
13,fleet_shared,-52.924644470214844,-4.927938808373591,-4.83557858753244,1.3851450681686401
14,fleet_shared,-63.488399505615234,-4.9517310789049915,-4.841386212101068,1.3851114511489868
15,fleet_shared,-32.987648010253906,-4.901851851851852,-4.844409494088607,1.384983777999878
16,fleet_shared,-314.1471862792969,-5.421256038647342,-4.873251821316543,1.3847566843032837
17,fleet_shared,12.84441089630127,-4.84963768115942,-4.872071114308687,1.3846477270126343
18,fleet_shared,4.382330417633057,-4.864009661835749,-4.87166804168504,1.384461760520935
19,fleet_shared,-1.7156460285186768,-4.874798711755234,-4.871824575188549,1.3842384815216064
20,fleet_shared,29.814453125,-4.817109500805153,-4.869088821469379,1.3840742111206055
21,fleet_shared,-3.834388256072998,-4.876127214170692,-4.8694407411044445,1.38385808467865
22,fleet_shared,10.338253021240234,-4.850402576489533,-4.868488832873698,1.3836923837661743
