episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.88,
210,0,305,91.91,
215,0,318,93.14999999999999,
220,0,302,92.64,
225,0,311,93.6,
230,0,314,92.71000000000001,
235,0,309,92.83,
240,0,313,94.48,
245,0,318,91.58999999999999,
250,0,317,93.04,
255,0,323,94.5,
260,0,313,92.55,
265,0,309,94.29,
270,0,308,92.26,
275,0,315,93.77000000000001,
280,0,312,92.77,
285,0,306,92.74,
290,0,297,93.02,
295,0,302,92.37,
300,0,309,92.42999999999999,
305,0,320,92.39,
310,0,308,92.99000000000001,
315,0,292,92.06,
320,0,305,91.92999999999999,
325,0,319,92.96,
330,0,329,92.74,
335,0,307,94.72999999999999,
340,0,306,94.17,
345,0,304,94.44999999999999,
350,0,320,92.56,
355,0,309,92.53999999999999,
360,0,301,96.01,
365,0,310,94.92,
370,0,317,93.91,
375,0,309,92.58000000000001,
380,0,301,94.54,
385,0,313,93.49,
390,0,307,91.07,
395,0,302,91.75,
400,0,318,94.26,
405,0,302,93.02000000000001,
410,0,299,93.82000000000001,
415,0,311,94.45,
420,0,310,91.84,
425,0,318,91.7,
430,0,307,91.97,
435,0,307,92.65,
440,0,327,91.82000000000001,
445,0,302,93.48,
450,0,305,92.49000000000001,
455,0,323,92.56,
460,0,284,94.44,
465,0,306,94.88,
470,0,302,94.42,
475,0,314,92.72999999999999,
480,0,305,92.22,
485,0,313,91.37,
490,0,306,92.34,
495,0,313,91.12,
500,0,302,91.80000000000001,
505,0,294,93.96,
510,0,309,94.5,
515,0,311,92.56,
520,0,291,94.03,
525,0,306,93.13,
530,0,316,91.25,
535,0,296,92.09,
540,0,307,92.29,
545,0,317,92.1,
550,0,289,94.33,
555,0,300,92.72999999999999,
560,0,306,91.71,
565,0,277,93.92999999999999,
570,0,309,91.84,
575,0,307,92.47999999999999,
580,0,294,92.18,
585,0,298,93.94,
590,0,293,90.63000000000001,
595,0,300,93.06,
600,0,299,92.07,
605,0,301,93.79,
610,0,303,92.61,
615,0,289,91.75,
620,0,280,93.24000000000001,
625,0,296,95.26,
630,0,290,92.51,
635,0,277,94.55,
640,0,280,94.47,
645,0,281,92.83,
650,0,284,92.0,
655,0,283,91.83,
660,0,286,92.3,
665,0,295,91.65,
670,0,271,91.32,
675,0,266,93.99000000000001,
680,0,268,93.55,
685,0,279,92.78,
690,0,261,91.78,
695,0,257,93.36999999999999,
700,0,269,93.64999999999999,
705,0,215,93.28999999999999,
710,0,0,93.28999999999999,
715,0,0,93.28999999999999,
720,0,0,93.28999999999999,
725,0,0,93.28999999999999,
730,0,0,93.28999999999999,
735,0,0,93.28999999999999,
740,0,0,93.28999999999999,
745,0,0,93.28999999999999,
750,0,9,93.53,
755,0,0,93.53,
760,0,0,93.53,
765,0,0,93.53,
770,0,0,93.53,
775,0,0,93.53,
780,0,0,93.53,
785,0,0,93.53,
790,0,0,93.53,
795,0,0,93.53,
800,0,0,93.53,
