episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,91.3,
210,0,313,92.9,
215,0,289,94.66,
220,0,321,92.5,
225,0,306,92.77000000000001,
230,0,313,93.51,
235,0,309,92.67999999999999,
240,0,299,94.82,
245,0,312,91.76,
250,0,322,93.48,
255,0,303,92.42999999999999,
260,0,313,92.39,
265,0,315,93.44,
270,0,305,91.89,
275,0,309,94.38000000000001,
280,0,317,92.5,
285,0,315,92.28,
290,0,305,92.1,
295,0,294,92.14,
300,0,309,92.12,
305,0,296,92.46000000000001,
310,0,323,93.35,
315,0,327,92.99000000000001,
320,0,319,90.99,
325,0,301,93.99000000000001,
330,0,312,91.75,
335,0,306,93.23,
340,0,302,92.47,
345,0,314,92.77,
350,0,297,92.02,
355,0,298,92.16000000000001,
360,0,299,93.86,
365,0,274,92.09,
370,0,297,91.85,
375,0,278,91.74,
380,0,272,90.98,
385,0,264,93.55,
390,0,259,92.85,
395,0,258,95.0,
400,0,241,93.2,
405,0,254,94.0,
410,0,238,92.94,
415,0,251,92.7,
420,0,245,92.72,
425,0,240,91.33,
430,0,234,90.69000000000001,
435,0,217,93.22,
440,0,207,92.1,
445,0,214,92.98,
450,0,226,93.08,
455,0,228,90.92999999999999,
460,0,201,93.45,
465,0,204,93.08,
470,0,203,92.14999999999999,
475,0,188,93.3,
480,0,182,91.53999999999999,
485,0,197,92.19,
490,0,190,93.61,
495,0,192,92.35000000000001,
500,0,191,92.41,
505,0,170,92.37,
510,0,166,94.91,
515,0,178,94.26,
520,0,178,92.74,
525,0,167,93.51,
530,0,165,93.16,
535,0,164,92.88000000000001,
540,0,150,93.05000000000001,
545,0,150,93.19,
550,0,162,94.56,
555,0,152,93.96,
560,0,150,93.02,
565,0,148,94.07000000000001,
570,0,159,91.75,
575,0,160,93.09,
580,0,148,94.46000000000001,
585,0,150,91.22999999999999,
590,0,157,93.37,
595,0,152,91.69,
600,0,157,94.68,
605,0,160,93.98,
610,0,166,94.31,
615,0,165,92.67,
620,0,166,93.0,
625,0,188,94.11,
630,0,184,94.03,
635,0,169,92.44000000000001,
640,0,154,93.24,
645,0,150,91.56,
650,0,168,93.02,
655,0,190,94.17999999999999,
660,0,175,92.0,
665,0,164,93.94,
670,0,166,93.92,
675,0,155,93.91,
680,0,154,93.45,
685,0,156,91.81,
690,0,169,91.23,
695,0,183,93.58,
700,0,154,93.73,
705,0,110,95.65,
710,0,0,95.65,
715,0,0,95.65,
720,0,0,95.65,
725,0,0,95.65,
730,0,0,95.65,
735,0,0,95.65,
740,0,0,95.65,
745,0,0,95.65,
750,0,0,95.65,
755,0,0,95.65,
760,0,0,95.65,
765,0,0,95.65,
770,0,0,95.65,
775,0,0,95.65,
780,0,0,95.65,
785,0,0,95.65,
790,0,0,95.65,
795,0,0,95.65,
800,0,0,95.65,
