iteration,agent_id,loss,reward,ema_reward,entropy
1,fleet_shared,-0.013855956494808197,-4.8441626409017715,-4.8441626409017715,1.385595679283142
2,fleet_shared,47.2564582824707,-4.757367149758455,-4.839822866344606,1.3859385251998901
3,fleet_shared,1.8349287509918213,-4.836433172302737,-4.839653381642512,1.385885238647461
4,fleet_shared,-33.56010818481445,-4.9011272141706925,-4.842727073268921,1.3857227563858032
5,fleet_shared,20.042116165161133,-4.805917874396135,-4.8408866133252815,1.38579261302948
6,fleet_shared,5.6764068603515625,-4.830434782608695,-4.840364021789452,1.3855785131454468
7,fleet_shared,-15.717157363891602,-4.869202898550725,-4.841805965627516,1.3853877782821655
8,fleet_shared,12.80091667175293,-4.8182769726247985,-4.84062951597738,1.3859134912490845
9,fleet_shared,43.18684768676758,-4.761513687600645,-4.836673724558542,1.3859037160873413
10,fleet_shared,13.144098281860352,-4.8124798711755234,-4.835464031889391,1.3857700824737549
11,fleet_shared,26.006059646606445,-4.787721417069243,-4.833076901148384,1.3858827352523804
12,fleet_shared,-10.604057312011719,-4.852495974235105,-4.83404785480272,1.3856263160705566
13,fleet_shared,-21.260435104370117,-4.872987117552335,-4.8359948179402,1.385820746421814
14,fleet_shared,5.759921550750732,-4.825402576489533,-4.835465205867667,1.385812520980835
15,fleet_shared,-7.95596981048584,-4.850040257648954,-4.8361939584567315,1.3857628107070923
16,fleet_shared,10.148537635803223,-4.81755233494364,-4.835261877281077,1.385803461074829
17,fleet_shared,-60.47439193725586,-4.946175523349437,-4.840807559584495,1.3854259252548218
18,fleet_shared,-15.0266695022583,-4.868317230273752,-4.842183043118958,1.385528802871704
19,fleet_shared,-2.059844493865967,-4.845933977455717,-4.842370589835795,1.3857423067092896
20,fleet_shared,5.991922378540039,-4.831360708534621,-4.8418200957707365,1.3855174779891968
21,fleet_shared,46.229007720947266,-4.756763285024155,-4.837567255233408,1.38540780544281
22,fleet_shared,0.07770457863807678,-4.837399355877617,-4.837558860265618,1.3855738639831543
23,fleet_shared,-24.278949737548828,-4.881964573268921,-4.839779145915783,1.385332465171814
24,fleet_shared,1.9206733703613281,-4.836231884057971,-4.839601782822892,1.385411024093628
25,fleet_shared,-9.890668869018555,-4.857729468599033,-4.8405081671116985,1.385309100151062
26,fleet_shared,-17.394332885742188,-4.872342995169082,-4.842099908514568,1.3854446411132812
27,fleet_shared,-7.387991428375244,-4.855636070853462,-4.842776716631512,1.3854469060897827
28,fleet_shared,-8.197778701782227,-4.85780998389694,-4.843528379994783,1.385370135307312
29,fleet_shared,7.858325958251953,-4.82902576489533,-4.84280324923981,1.3849928379058838
30,fleet_shared,27.919837951660156,-4.791505636070853,-4.840238368581362,1.384820580482483
31,fleet_shared,47.44460678100586,-4.752777777777778,-4.835865339041183,1.3846813440322876
32,fleet_shared,-24.453290939331055,-4.880676328502416,-4.838105888514244,1.3851462602615356
33,fleet_shared,6.651813983917236,-4.825845410628019,-4.837492864619933,1.3849034309387207
34,fleet_shared,27.68157196044922,-4.7866344605475035,-4.834949944416311,1.3848809003829956
35,fleet_shared,51.97886657714844,-4.739130434782608,-4.830158968934626,1.3849905729293823
36,fleet_shared,2.2929341793060303,-4.825925925925926,-4.829947316784191,1.384911298751831
37,fleet_shared,30.44028663635254,-4.773953301127214,-4.827147616001342,1.3848203420639038
38,fleet_shared,-17.09822654724121,-4.858574879227054,-4.828718979162628,1.3846654891967773
39,fleet_shared,7.2472453117370605,-4.815378421900161,-4.828051951299504,1.3841146230697632
40,fleet_shared,12.58277702331543,-4.804871175523349,-4.826892912510696,1.3846100568771362
41,fleet_shared,-0.14469031989574432,-4.827133655394525,-4.826904949654888,1.3837026357650757
42,fleet_shared,-3.6283974647521973,-4.833534621578099,-4.8272364332510485,1.3845144510269165
43,fleet_shared,6.4330267906188965,-4.815378421900161,-4.826643532683504,1.3843307495117188
44,fleet_shared,6.7851409912109375,-4.814170692431563,-4.826019890670906,1.3844586610794067
45,fleet_shared,18.787803649902344,-4.7914653784219,-4.8242921650584565,1.3843058347702026
46,fleet_shared,0.8695530295372009,-4.822665056360708,-4.824210809623569,1.3842941522598267
47,fleet_shared,28.88805389404297,-4.77073268921095,-4.821536903602938,1.3838739395141602
48,fleet_shared,2.5046310424804688,-4.816908212560387,-4.821305469050811,1.3839111328125
49,fleet_shared,21.766063690185547,-4.781360708534622,-4.819308231025002,1.383750319480896
50,fleet_shared,-18.91151237487793,-4.853985507246377,-4.821042094836071,1.383340835571289
51,fleet_shared,29.970638275146484,-4.765982286634461,-4.818289104425991,1.3836042881011963
52,fleet_shared,27.972673416137695,-4.76682769726248,-4.8157160340678145,1.38388192653656
53,fleet_shared,-12.842351913452148,-4.839331723027375,-4.816896818515793,1.3836702108383179
54,fleet_shared,24.348339080810547,-4.77206119162641,-4.814655037171324,1.3838512897491455
55,fleet_shared,-16.807451248168945,-4.845571658615137,-4.816200868243515,1.3837124109268188
56,fleet_shared,-0.31126677989959717,-4.816747181964573,-4.816228183929567,1.3837549686431885
57,fleet_shared,18.8419132232666,-4.781481481481482,-4.814490848807163,1.3828110694885254
58,fleet_shared,22.87664222717285,-4.7724235104669885,-4.812387481890155,1.3837593793869019
59,fleet_shared,30.896263122558594,-4.755233494363929,-4.809529782513843,1.383389949798584
60,fleet_shared,16.15205192565918,-4.7798309178743965,-4.808044839281871,1.3835842609405518
61,fleet_shared,-25.352664947509766,-4.854629629629629,-4.810374078799259,1.3830429315567017
62,fleet_shared,4.6210150718688965,-4.801892109500805,-4.809949980334336,1.382921576499939
63,fleet_shared,-6.682690143585205,-4.822222222222223,-4.81056359242873,1.3831536769866943
64,fleet_shared,-34.683536529541016,-4.8742351046698875,-4.813747168040788,1.3829151391983032
