t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.247518518518519,4.344824476650563,4.399357648953301,4.419363929146538,4.249959742351047,4.295131508319914,0.9718890720885673,0.9616677446095265,0.9894830307567144,31.078799999999998,30.463199999999993,2.144875,2.1446,0.0,1.0436070853462158,0.5616478797638218,1.7665458937198069,17.13003220611916,0.02053833422794776,0.32606816961889423,0.000531400966167439
