episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.49,
210,0,313,92.36,
215,0,289,92.98,
220,0,321,91.77,
225,0,306,94.19,
230,0,312,93.94,
235,0,308,92.11,
240,0,300,94.03999999999999,
245,0,313,92.08,
250,0,320,93.32,
255,0,303,92.03999999999999,
260,0,314,92.67999999999999,
265,0,311,92.35,
270,0,309,93.02000000000001,
275,0,313,93.71000000000001,
280,0,316,93.24000000000001,
285,0,314,92.31,
290,0,299,92.45,
295,0,300,93.47000000000001,
300,0,312,91.76,
305,0,301,93.26,
310,0,324,93.89,
315,0,330,92.71,
320,0,317,91.8,
325,0,307,95.41999999999999,
330,0,312,93.33,
335,0,309,93.6,
340,0,306,93.03,
345,0,315,93.14999999999999,
350,0,305,93.94,
355,0,311,92.15,
360,0,298,94.58,
365,0,289,92.92,
370,0,305,93.14,
375,0,299,91.92,
380,0,287,91.45,
385,0,282,93.69,
390,0,288,92.59,
395,0,288,94.56,
400,0,276,93.71,
405,0,286,93.55,
410,0,252,93.59,
415,0,275,93.2,
420,0,268,93.79,
425,0,259,90.43,
430,0,269,89.96000000000001,
435,0,247,90.35,
440,0,257,92.97,
445,0,243,92.95,
450,0,268,91.5,
455,0,263,92.52,
460,0,251,93.14999999999999,
465,0,253,93.31,
470,0,255,92.19,
475,0,227,91.75999999999999,
480,0,225,92.88,
485,0,242,91.49,
490,0,225,93.17,
495,0,226,91.94,
500,0,228,92.75999999999999,
505,0,211,92.55,
510,0,210,91.02000000000001,
515,0,224,93.45,
520,0,215,93.07000000000001,
525,0,210,92.51,
530,0,218,92.88,
535,0,210,92.64,
540,0,197,93.85,
545,0,209,93.63,
550,0,210,92.64,
555,0,211,92.68,
560,0,194,93.06,
565,0,199,92.66,
570,0,212,92.58,
575,0,218,94.15,
580,0,201,92.66,
585,0,201,92.95,
590,0,209,93.94,
595,0,192,92.3,
600,0,191,92.67,
605,0,201,93.11,
610,0,209,93.28,
615,0,201,93.3,
620,0,204,94.0,
625,0,212,93.61,
630,0,203,93.58,
635,0,208,93.89,
640,0,194,93.16,
645,0,187,93.91,
650,0,204,92.82,
655,0,214,92.02,
660,0,200,91.29,
665,0,202,93.41,
670,0,208,92.26,
675,0,193,92.19,
680,0,197,93.25,
685,0,187,90.94000000000001,
690,0,209,92.35,
695,0,214,93.28,
700,0,196,92.73,
705,0,153,96.34,
710,0,0,96.34,
715,0,0,96.34,
720,0,0,96.34,
725,0,0,96.34,
730,0,0,96.34,
735,0,0,96.34,
740,0,0,96.34,
745,0,0,96.34,
750,0,0,96.34,
755,0,0,96.34,
760,0,0,96.34,
765,0,6,94.85,
770,0,0,94.85,
775,0,0,94.85,
780,0,0,94.85,
785,0,0,94.85,
790,0,0,94.85,
795,0,0,94.85,
800,0,0,94.85,
