episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.78,
210,0,305,92.60000000000001,
215,0,299,93.01,
220,0,326,91.81,
225,0,314,93.13,
230,0,312,91.28,
235,0,302,91.78,
240,0,311,93.05,
245,0,314,93.45,
250,0,314,94.49,
255,0,313,94.66,
260,0,308,91.5,
265,0,325,94.14,
270,0,291,95.57,
275,0,303,92.78,
280,0,310,92.94999999999999,
285,0,317,93.13000000000001,
290,0,307,94.00999999999999,
295,0,308,92.11,
300,0,305,91.61,
305,0,316,92.31,
310,0,308,95.06,
315,0,300,91.96000000000001,
320,0,308,92.71000000000001,
325,0,301,93.86999999999999,
330,0,318,94.19,
335,0,319,93.7,
340,0,307,91.72999999999999,
345,0,308,93.25,
350,0,322,93.30000000000001,
355,0,311,92.88000000000001,
360,0,320,92.91000000000001,
365,0,316,92.01,
370,0,289,92.22,
375,0,310,91.54,
380,0,299,90.88,
385,0,306,92.92,
390,0,305,92.32,
395,0,300,90.84,
400,0,285,93.38,
405,0,304,94.78,
410,0,305,92.16,
415,0,297,93.44,
420,0,317,93.97,
425,0,292,92.5,
430,0,291,93.35,
435,0,281,92.23,
440,0,277,91.64999999999999,
445,0,279,93.36,
450,0,276,92.58999999999999,
455,0,274,91.51,
460,0,263,94.42,
465,0,289,92.6,
470,0,279,92.59,
475,0,280,91.7,
480,0,290,91.59,
485,0,263,93.93,
490,0,276,93.88,
495,0,267,93.19,
500,0,259,91.71,
505,0,267,93.01,
510,0,258,92.88,
515,0,253,92.39999999999999,
520,0,261,92.94999999999999,
525,0,266,92.14,
530,0,262,91.91,
535,0,244,94.08999999999999,
540,0,258,94.02,
545,0,253,91.66,
550,0,262,92.55,
555,0,270,93.65,
560,0,262,91.61,
565,0,237,93.37,
570,0,246,93.42,
575,0,247,92.25999999999999,
580,0,236,91.89,
585,0,251,92.08,
590,0,242,91.3,
595,0,237,92.22,
600,0,229,91.36999999999999,
605,0,227,92.99,
610,0,217,93.45,
615,0,202,91.28999999999999,
620,0,219,91.87,
625,0,207,93.45,
630,0,212,92.64,
635,0,200,93.4,
640,0,198,92.58,
645,0,180,92.78,
650,0,184,93.36,
655,0,189,91.54,
660,0,185,94.57000000000001,
665,0,199,94.61,
670,0,183,92.11999999999999,
675,0,187,92.47,
680,0,164,91.98,
685,0,175,92.14999999999999,
690,0,173,92.19,
695,0,169,91.87,
700,0,184,91.82,
705,0,143,94.18,
710,0,0,94.18,
715,0,0,94.18,
720,0,0,94.18,
725,0,0,94.18,
730,0,0,94.18,
735,0,0,94.18,
740,0,0,94.18,
745,0,0,94.18,
750,0,0,94.18,
755,0,0,94.18,
760,0,0,94.18,
765,0,0,94.18,
770,0,0,94.18,
775,0,0,94.18,
780,0,0,94.18,
785,0,0,94.18,
790,0,0,94.18,
795,0,0,94.18,
800,0,0,94.18,
