t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.1737101449275364,4.274492753623188,4.372904830917875,4.311352657004831,4.217313472893182,4.249919484702094,0.9857508357144191,0.9781880092877906,0.9923278518743052,31.352400000000006,30.851999999999997,2.133183,2.1284800000000006,0.0,1.0728985507246376,0.5643585614600107,1.835708534621578,21.93512077294686,0.022847557702630163,0.42271034621578096,0.0004347826088064721
