episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.49,
210,0,313,92.87,
215,0,289,92.14,
220,0,321,92.5,
225,0,305,92.55,
230,0,312,92.75,
235,0,307,93.1,
240,0,300,94.8,
245,0,311,92.16,
250,0,320,91.98,
255,0,303,91.92999999999999,
260,0,314,93.04,
265,0,311,92.41,
270,0,311,92.91,
275,0,312,93.71000000000001,
280,0,315,92.64,
285,0,314,92.55000000000001,
290,0,302,92.96000000000001,
295,0,311,92.87,
300,0,316,92.08,
305,0,298,93.28,
310,0,319,94.1,
315,0,337,92.45,
320,0,321,91.94,
325,0,312,94.32000000000001,
330,0,318,92.86,
335,0,316,93.44,
340,0,302,93.32,
345,0,322,92.48,
350,0,307,91.99,
355,0,312,91.58,
360,0,300,93.03,
365,0,294,93.60000000000001,
370,0,320,92.07,
375,0,306,92.94,
380,0,310,91.61,
385,0,301,95.48,
390,0,301,93.71,
395,0,317,93.42,
400,0,307,92.41999999999999,
405,0,315,92.92,
410,0,299,93.35,
415,0,307,94.19,
420,0,311,96.27,
425,0,312,92.30000000000001,
430,0,312,91.69,
435,0,308,92.29,
440,0,310,93.02999999999999,
445,0,308,92.91,
450,0,310,93.52,
455,0,314,91.52,
460,0,320,92.57000000000001,
465,0,313,93.64,
470,0,305,92.89,
475,0,309,92.56,
480,0,296,92.69,
485,0,293,92.64999999999999,
490,0,308,92.28999999999999,
495,0,301,91.61999999999999,
500,0,314,92.75,
505,0,294,92.51,
510,0,301,93.99000000000001,
515,0,318,92.54,
520,0,302,92.25,
525,0,295,93.47,
530,0,311,92.81,
535,0,314,91.01,
540,0,298,91.43,
545,0,293,92.71,
550,0,321,91.45,
555,0,302,92.78999999999999,
560,0,302,93.41,
565,0,314,93.29,
570,0,317,93.46,
575,0,306,92.67,
580,0,299,93.02,
585,0,302,93.04,
590,0,304,93.16999999999999,
595,0,291,92.80000000000001,
600,0,298,94.55000000000001,
605,0,302,93.44999999999999,
610,0,298,93.75,
615,0,310,93.02,
620,0,312,93.97,
625,0,315,92.91,
630,0,310,94.44,
635,0,313,93.46000000000001,
640,0,295,95.3,
645,0,301,93.59,
650,0,309,92.77,
655,0,299,92.10000000000001,
660,0,313,92.61999999999999,
665,0,296,93.89,
670,0,295,93.46000000000001,
675,0,304,93.05,
680,0,303,93.3,
685,0,296,90.42,
690,0,300,91.75,
695,0,306,91.39999999999999,
700,0,301,94.3,
705,0,255,94.53,
710,0,0,94.53,
715,0,0,94.53,
720,0,0,94.53,
725,0,0,94.53,
730,0,0,94.53,
735,0,0,94.53,
740,0,0,94.53,
745,0,0,94.53,
750,0,0,94.53,
755,0,0,94.53,
760,0,0,94.53,
765,0,0,94.53,
770,0,0,94.53,
775,0,0,94.53,
780,0,0,94.53,
785,0,0,94.53,
790,0,0,94.53,
795,0,0,94.53,
800,0,0,94.53,
