t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.1737101449275364,4.271561996779388,4.3335061191626405,4.311755233494364,4.217313472893182,4.244766505636071,0.9844636988347775,0.9780966786176674,0.9935324987354576,31.352400000000006,30.88800000000001,2.133183,2.1282200000000002,0.0,1.037536231884058,0.5384863123993558,1.7861111111111112,17.936634460547506,0.0242682054034711,0.337277576489533,-0.00371980676328576
