episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.78,
210,0,305,92.60000000000001,
215,0,298,92.0,
220,0,327,91.81,
225,0,315,92.19,
230,0,311,91.28999999999999,
235,0,302,91.15,
240,0,312,92.68,
245,0,314,92.21000000000001,
250,0,313,94.5,
255,0,313,94.89999999999999,
260,0,307,92.54,
265,0,327,92.58999999999999,
270,0,293,94.9,
275,0,301,92.92,
280,0,309,93.43,
285,0,319,93.7,
290,0,309,93.96,
295,0,310,92.99,
300,0,302,92.83999999999999,
305,0,314,92.21000000000001,
310,0,312,94.55,
315,0,301,92.66000000000001,
320,0,309,92.83,
325,0,300,92.72,
330,0,322,94.0,
335,0,316,93.21,
340,0,306,92.25,
345,0,309,92.66,
350,0,323,92.77,
355,0,308,94.08,
360,0,322,93.39,
365,0,318,92.22999999999999,
370,0,293,92.66,
375,0,315,90.72999999999999,
380,0,299,93.87,
385,0,313,92.24,
390,0,304,93.97999999999999,
395,0,306,92.23,
400,0,290,93.25,
405,0,316,92.99000000000001,
410,0,313,93.61,
415,0,306,93.46,
420,0,322,93.94,
425,0,297,92.17,
430,0,310,91.99,
435,0,305,94.11,
440,0,313,92.66999999999999,
445,0,317,92.43,
450,0,306,91.89,
455,0,298,91.52,
460,0,291,94.39,
465,0,308,92.67,
470,0,296,91.22,
475,0,297,92.03,
480,0,318,93.58,
485,0,304,92.37,
490,0,305,92.22999999999999,
495,0,296,93.89,
500,0,300,91.67,
505,0,308,92.64,
510,0,304,93.21,
515,0,288,93.78,
520,0,307,93.10000000000001,
525,0,307,92.93,
530,0,299,92.89,
535,0,284,95.07,
540,0,304,94.47,
545,0,287,91.86,
550,0,303,91.46000000000001,
555,0,307,92.41,
560,0,301,92.66000000000001,
565,0,306,92.52,
570,0,303,92.33999999999999,
575,0,293,92.23,
580,0,295,92.07,
585,0,297,93.2,
590,0,290,93.44,
595,0,292,92.08999999999999,
600,0,296,92.60000000000001,
605,0,297,93.83,
610,0,299,92.34,
615,0,297,93.24000000000001,
620,0,312,91.00999999999999,
625,0,294,94.94999999999999,
630,0,298,93.18,
635,0,281,94.92,
640,0,295,91.74,
645,0,292,93.08999999999999,
650,0,283,92.79,
655,0,299,93.22,
660,0,286,96.19,
665,0,286,93.7,
670,0,277,92.58,
675,0,279,91.53,
680,0,271,91.69,
685,0,285,93.33,
690,0,288,92.36,
695,0,276,92.25999999999999,
700,0,304,93.03,
705,0,252,94.55,
710,0,0,94.55,
715,0,0,94.55,
720,0,0,94.55,
725,0,0,94.55,
730,0,0,94.55,
735,0,0,94.55,
740,0,9,94.63,
745,0,0,94.63,
750,0,0,94.63,
755,0,0,94.63,
760,0,0,94.63,
765,0,0,94.63,
770,0,0,94.63,
775,0,0,94.63,
780,0,6,94.07000000000001,
785,0,0,94.07000000000001,
790,0,0,94.07000000000001,
795,0,0,94.07000000000001,
800,0,0,94.07000000000001,
