episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.78,
210,0,305,92.60000000000001,
215,0,298,93.13,
220,0,326,92.08,
225,0,314,93.13,
230,0,312,91.28,
235,0,302,91.78,
240,0,311,92.81,
245,0,314,92.63999999999999,
250,0,314,94.49,
255,0,313,94.66,
260,0,308,91.5,
265,0,325,93.75999999999999,
270,0,291,95.57,
275,0,302,92.53,
280,0,308,92.61999999999999,
285,0,317,93.58,
290,0,306,92.31,
295,0,310,92.98,
300,0,305,91.61,
305,0,315,92.53999999999999,
310,0,308,95.06,
315,0,301,92.67,
320,0,308,92.71000000000001,
325,0,302,92.67,
330,0,319,94.82000000000001,
335,0,320,93.25,
340,0,308,91.9,
345,0,306,92.43,
350,0,320,92.95,
355,0,313,92.58,
360,0,320,92.52000000000001,
365,0,318,92.26,
370,0,287,92.14999999999999,
375,0,309,91.75999999999999,
380,0,300,92.95,
385,0,308,93.07,
390,0,300,92.17999999999999,
395,0,298,91.06,
400,0,280,91.75999999999999,
405,0,301,94.52000000000001,
410,0,298,92.52999999999999,
415,0,285,92.92,
420,0,302,95.31,
425,0,271,92.43,
430,0,280,92.76,
435,0,268,92.22,
440,0,267,91.75,
445,0,273,92.84,
450,0,260,91.50999999999999,
455,0,254,91.84,
460,0,252,93.67,
465,0,269,92.46,
470,0,262,91.49,
475,0,258,93.12,
480,0,267,92.59,
485,0,239,93.07000000000001,
490,0,256,92.39,
495,0,254,93.37,
500,0,243,92.57000000000001,
505,0,258,93.11,
510,0,233,92.88,
515,0,232,91.1,
520,0,243,92.52,
525,0,252,93.61999999999999,
530,0,245,92.78999999999999,
535,0,235,94.36,
540,0,239,94.32,
545,0,231,91.51,
550,0,234,92.88000000000001,
555,0,237,92.59,
560,0,233,92.12,
565,0,219,92.16000000000001,
570,0,226,91.36999999999999,
575,0,228,91.11000000000001,
580,0,214,92.94,
585,0,235,92.89999999999999,
590,0,228,92.58,
595,0,217,91.91000000000001,
600,0,217,92.66000000000001,
605,0,213,94.38000000000001,
610,0,218,93.10000000000001,
615,0,203,93.13000000000001,
620,0,225,92.21,
625,0,203,93.69,
630,0,212,92.36,
635,0,193,92.58,
640,0,198,92.22,
645,0,183,94.36,
650,0,187,93.42,
655,0,182,91.60000000000001,
660,0,182,94.89,
665,0,210,93.28,
670,0,190,91.93,
675,0,197,92.96000000000001,
680,0,173,92.51,
685,0,179,91.25,
690,0,179,92.12,
695,0,175,91.23,
700,0,186,93.31,
705,0,157,94.10000000000001,
710,0,0,94.10000000000001,
715,0,0,94.10000000000001,
720,0,0,94.10000000000001,
725,0,0,94.10000000000001,
730,0,0,94.10000000000001,
735,0,0,94.10000000000001,
740,0,0,94.10000000000001,
745,0,0,94.10000000000001,
750,0,0,94.10000000000001,
755,0,0,94.10000000000001,
760,0,0,94.10000000000001,
765,0,0,94.10000000000001,
770,0,0,94.10000000000001,
775,0,0,94.10000000000001,
780,0,0,94.10000000000001,
785,0,0,94.10000000000001,
790,0,0,94.10000000000001,
795,0,0,94.10000000000001,
800,0,0,94.10000000000001,
