episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,94.42,
210,0,304,92.41,
215,0,319,93.14999999999999,
220,0,301,91.53,
225,0,313,92.51,
230,0,313,93.22,
235,0,308,94.53,
240,0,317,94.61999999999999,
245,0,315,89.58,
250,0,319,93.92999999999999,
255,0,322,92.49000000000001,
260,0,311,92.33,
265,0,301,94.05,
270,0,303,92.57000000000001,
275,0,315,92.10000000000001,
280,0,307,93.79,
285,0,307,95.23,
290,0,294,92.5,
295,0,302,93.02,
300,0,309,91.41000000000001,
305,0,317,92.73,
310,0,307,92.08,
315,0,291,93.53999999999999,
320,0,312,91.94,
325,0,316,91.34,
330,0,334,94.3,
335,0,311,94.69,
340,0,304,93.38000000000001,
345,0,301,94.48,
350,0,306,92.99000000000001,
355,0,304,94.41999999999999,
360,0,283,93.24,
365,0,296,92.57000000000001,
370,0,306,92.65,
375,0,294,91.53,
380,0,281,94.02,
385,0,290,94.47999999999999,
390,0,270,91.17,
395,0,265,91.6,
400,0,280,93.87,
405,0,257,91.17999999999999,
410,0,249,92.0,
415,0,264,91.57000000000001,
420,0,256,91.67999999999999,
425,0,260,91.0,
430,0,257,93.27,
435,0,261,92.22,
440,0,262,92.04,
445,0,259,92.44,
450,0,242,91.59,
455,0,257,93.01,
460,0,237,92.92999999999999,
465,0,228,92.07,
470,0,230,92.05,
475,0,255,94.11,
480,0,237,91.46000000000001,
485,0,227,93.03999999999999,
490,0,220,92.83,
495,0,224,90.82,
500,0,228,91.25,
505,0,227,92.50999999999999,
510,0,217,93.13,
515,0,213,91.47,
520,0,217,90.78999999999999,
525,0,204,94.92,
530,0,207,91.17999999999999,
535,0,200,92.24,
540,0,210,91.03,
545,0,215,92.45,
550,0,205,93.46000000000001,
555,0,214,92.32000000000001,
560,0,197,93.41,
565,0,187,93.11,
570,0,200,93.76,
575,0,201,92.64,
580,0,188,92.55,
585,0,201,93.05999999999999,
590,0,176,91.9,
595,0,182,91.79,
600,0,197,92.78999999999999,
605,0,186,92.91000000000001,
610,0,167,93.09,
615,0,185,92.80999999999999,
620,0,191,91.3,
625,0,203,93.08,
630,0,198,90.69,
635,0,184,91.61,
640,0,192,93.41,
645,0,179,91.32,
650,0,183,92.63000000000001,
655,0,187,91.61,
660,0,178,92.59,
665,0,178,91.23,
670,0,183,92.81,
675,0,172,93.86,
680,0,166,92.57,
685,0,162,92.53,
690,0,147,93.00999999999999,
695,0,159,92.64999999999999,
700,0,166,94.63,
705,0,120,93.73,
710,0,0,93.73,
715,0,0,93.73,
720,0,0,93.73,
725,0,0,93.73,
730,0,0,93.73,
735,0,0,93.73,
740,0,0,93.73,
745,0,0,93.73,
750,0,0,93.73,
755,0,0,93.73,
760,0,0,93.73,
765,0,0,93.73,
770,0,0,93.73,
775,0,0,93.73,
780,0,0,93.73,
785,0,0,93.73,
790,0,0,93.73,
795,0,0,93.73,
800,0,0,93.73,
