episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,94.42,
210,0,304,92.41,
215,0,319,93.14999999999999,
220,0,301,91.53,
225,0,313,92.51,
230,0,314,92.71000000000001,
235,0,309,92.63,
240,0,315,94.61999999999999,
245,0,315,89.58,
250,0,318,93.16,
255,0,322,134.3,
260,0,311,92.63,
265,0,303,94.52,
270,0,305,92.83,
275,0,314,92.21,
280,0,310,94.5,
285,0,308,93.21,
290,0,294,95.02,
295,0,302,93.0,
300,0,308,93.38,
305,0,320,92.61,
310,0,310,92.42,
315,0,293,94.03999999999999,
320,0,309,92.31,
325,0,317,92.67999999999999,
330,0,328,92.58000000000001,
335,0,305,94.91,
340,0,307,94.02000000000001,
345,0,309,93.69,
350,0,316,92.19,
355,0,306,92.1,
360,0,293,92.66,
365,0,311,94.66999999999999,
370,0,317,93.5,
375,0,304,93.47000000000001,
380,0,292,94.2,
385,0,312,93.94999999999999,
390,0,306,91.11,
395,0,297,91.97,
400,0,298,91.55,
405,0,292,94.28999999999999,
410,0,293,92.99000000000001,
415,0,301,93.26,
420,0,290,92.76,
425,0,289,91.52,
430,0,300,92.30000000000001,
435,0,285,92.6,
440,0,301,90.68,
445,0,290,93.86,
450,0,277,91.42999999999999,
455,0,300,94.04,
460,0,276,93.05,
465,0,276,93.94,
470,0,262,91.12,
475,0,284,94.48,
480,0,286,91.55,
485,0,278,91.15,
490,0,266,92.06,
495,0,269,92.72000000000001,
500,0,272,90.24,
505,0,265,92.03999999999999,
510,0,258,94.05,
515,0,268,93.14,
520,0,268,91.42999999999999,
525,0,257,92.12,
530,0,249,91.14,
535,0,235,91.63,
540,0,250,92.38,
545,0,245,93.07000000000001,
550,0,229,93.88,
555,0,236,91.95,
560,0,229,92.19,
565,0,206,92.53999999999999,
570,0,217,94.01,
575,0,227,91.94,
580,0,215,91.28,
585,0,227,93.01,
590,0,202,91.3,
595,0,197,92.56,
600,0,219,91.48,
605,0,208,93.66999999999999,
610,0,197,91.77000000000001,
615,0,203,92.97999999999999,
620,0,217,92.82,
625,0,226,94.43,
630,0,221,91.21,
635,0,204,91.96000000000001,
640,0,218,92.66,
645,0,198,91.02,
650,0,213,91.49,
655,0,209,92.14999999999999,
660,0,208,92.18,
665,0,218,91.33,
670,0,200,91.92999999999999,
675,0,203,92.08,
680,0,196,92.16,
685,0,202,92.13,
690,0,186,91.64,
695,0,190,93.43,
700,0,199,93.38000000000001,
705,0,153,93.76,
710,0,0,93.76,
715,0,0,93.76,
720,0,0,93.76,
725,0,0,93.76,
730,0,0,93.76,
735,0,0,93.76,
740,0,0,93.76,
745,0,0,93.76,
750,0,0,93.76,
755,0,0,93.76,
760,0,0,93.76,
765,0,0,93.76,
770,0,0,93.76,
775,0,0,93.76,
780,0,0,93.76,
785,0,0,93.76,
790,0,0,93.76,
795,0,0,93.76,
800,0,0,93.76,
