episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.49,
210,0,315,92.87,
215,0,289,93.02000000000001,
220,0,322,92.08,
225,0,307,92.94,
230,0,312,93.94,
235,0,308,92.18,
240,0,300,93.67999999999999,
245,0,313,91.66,
250,0,320,91.98,
255,0,302,91.51,
260,0,313,92.78999999999999,
265,0,309,92.41,
270,0,311,92.25,
275,0,313,93.71000000000001,
280,0,315,93.57000000000001,
285,0,314,92.55000000000001,
290,0,301,93.36,
295,0,309,92.32,
300,0,315,90.97999999999999,
305,0,295,93.16,
310,0,322,93.76,
315,0,335,91.62,
320,0,320,92.76,
325,0,311,96.33,
330,0,317,92.82000000000001,
335,0,317,93.44,
340,0,302,92.86999999999999,
345,0,320,93.33,
350,0,309,91.47,
355,0,315,91.41,
360,0,300,93.7,
365,0,293,93.99,
370,0,319,93.0,
375,0,307,92.75,
380,0,307,91.89,
385,0,301,93.73,
390,0,303,93.86999999999999,
395,0,319,92.35,
400,0,305,92.6,
405,0,313,92.93,
410,0,301,92.11,
415,0,307,93.41,
420,0,314,93.60000000000001,
425,0,314,91.88000000000001,
430,0,312,91.69,
435,0,307,91.43,
440,0,310,93.32,
445,0,311,93.48,
450,0,309,93.52,
455,0,312,92.2,
460,0,320,93.68,
465,0,315,93.39999999999999,
470,0,305,92.55000000000001,
475,0,310,92.84,
480,0,299,93.36,
485,0,292,92.75,
490,0,308,92.27,
495,0,302,91.72000000000001,
500,0,319,92.84,
505,0,292,92.37,
510,0,301,94.27,
515,0,317,94.52000000000001,
520,0,305,92.53,
525,0,293,92.63,
530,0,311,92.67999999999999,
535,0,315,91.57000000000001,
540,0,296,92.19000000000001,
545,0,293,91.83000000000001,
550,0,320,91.45,
555,0,301,92.72,
560,0,296,91.67,
565,0,317,93.6,
570,0,317,92.71,
575,0,309,92.52,
580,0,300,92.38,
585,0,301,92.76,
590,0,305,92.53,
595,0,292,92.15,
600,0,302,94.19,
605,0,304,93.61999999999999,
610,0,299,91.73,
615,0,310,92.12,
620,0,314,93.73,
625,0,312,92.94,
630,0,308,94.58000000000001,
635,0,310,93.22,
640,0,301,93.96000000000001,
645,0,307,95.07000000000001,
650,0,308,92.74,
655,0,297,92.32,
660,0,312,91.76,
665,0,297,93.14999999999999,
670,0,295,92.09,
675,0,305,92.81,
680,0,302,93.91,
685,0,295,91.16,
690,0,301,92.72,
695,0,306,91.75,
700,0,301,93.63000000000001,
705,0,257,96.57,
710,0,0,96.57,
715,0,0,96.57,
720,0,0,96.57,
725,0,0,96.57,
730,0,0,96.57,
735,0,0,96.57,
740,0,0,96.57,
745,0,0,96.57,
750,0,0,96.57,
755,0,0,96.57,
760,0,0,96.57,
765,0,0,96.57,
770,0,0,96.57,
775,0,0,96.57,
780,0,0,96.57,
785,0,0,96.57,
790,0,0,96.57,
795,0,0,96.57,
800,0,0,96.57,
