t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.247518518518519,4.3414106280193225,4.422551046698873,4.4245209339774565,4.249959742351047,4.286003757380569,0.9686932938811149,0.9605468718012175,0.9915902978462271,31.078799999999998,30.6306,2.144875,2.150242,0.0,1.0538969404186795,0.5659151905528718,1.7858695652173915,19.38109500805153,0.0170683485417785,0.37817028985507245,-0.0031376811593872844
