iteration,agent_id,loss,reward,ema_reward,entropy
1,fleet_shared,-0.069312684237957,-4.801288244766505,-4.801288244766505,1.3862537145614624
2,fleet_shared,-15.058330535888672,-4.8287842190016095,-4.80266304347826,1.3862717151641846
3,fleet_shared,-76.44701385498047,-4.9427536231884055,-4.809667572463766,1.3862727880477905
4,fleet_shared,-78.26799774169922,-4.953059581320451,-4.816837172906601,1.3862719535827637
5,fleet_shared,-61.38691329956055,-4.929307568438003,-4.82246069268317,1.3862704038619995
6,fleet_shared,-7.621939182281494,-4.8363123993558785,-4.823153278016806,1.3862704038619995
7,fleet_shared,-55.62168502807617,-4.925,-4.828245614115965,1.3862695693969727
8,fleet_shared,-44.347896575927734,-4.909420289855072,-4.83230434790292,1.3862667083740234
9,fleet_shared,-0.5423189401626587,-4.83317230273752,-4.83234774564465,1.3862665891647339
10,fleet_shared,-9.71644115447998,-4.850040257648954,-4.833232371244866,1.3862658739089966
11,fleet_shared,-59.90815734863281,-4.943035426731078,-4.838722524019176,1.3862642049789429
12,fleet_shared,-28.85090446472168,-4.891505636070853,-4.84136167962176,1.3862624168395996
13,fleet_shared,-62.34452819824219,-4.955595813204509,-4.847073386300897,1.3862626552581787
14,fleet_shared,-57.396244049072266,-4.952173913043479,-4.852328412638026,1.3862617015838623
15,fleet_shared,-32.33509063720703,-4.911513687600644,-4.8552876763861565,1.3862603902816772
16,fleet_shared,-72.45569610595703,-4.988003220611917,-4.861923453597444,1.3862568140029907
17,fleet_shared,12.776323318481445,-4.838365539452496,-4.860745557890196,1.3862543106079102
18,fleet_shared,2.3428008556365967,-4.8563204508856685,-4.860524302539969,1.386252999305725
19,fleet_shared,-50.07938766479492,-4.952214170692431,-4.8651087959475925,1.3862475156784058
20,fleet_shared,24.577667236328125,-4.8198872785829305,-4.86284772007936,1.386244297027588
21,fleet_shared,1.9524418115615845,-4.8591384863124,-4.862662258391012,1.386244297027588
22,fleet_shared,-17.286563873291016,-4.8942431561996775,-4.864241303281445,1.3862384557724
23,fleet_shared,-1.128458857536316,-4.866183574879227,-4.864338416861334,1.3862388134002686
24,fleet_shared,-6.671833515167236,-4.876449275362319,-4.864943959786383,1.3862353563308716
25,fleet_shared,-6.0308003425598145,-4.875885668276972,-4.865491045210912,1.386231780052185
26,fleet_shared,-28.849538803100586,-4.918276972624798,-4.8681303415816055,1.3862298727035522
27,fleet_shared,-42.6683235168457,-4.946256038647343,-4.872036626434893,1.3862265348434448
28,fleet_shared,4.72239875793457,-4.863244766505637,-4.87159703343843,1.3862236738204956
29,fleet_shared,-7.962184906005859,-4.886070853462158,-4.872320724439616,1.3862230777740479
30,fleet_shared,-31.473798751831055,-4.929911433172303,-4.87520025987625,1.3862205743789673
31,fleet_shared,13.817523956298828,-4.849718196457327,-4.873926156705303,1.3862169981002808
32,fleet_shared,-33.222251892089844,-4.934742351046699,-4.876966966422373,1.3862168788909912
33,fleet_shared,-30.905353546142578,-4.933534621578099,-4.879795349180159,1.3862125873565674
34,fleet_shared,-23.057880401611328,-4.921940418679549,-4.881902602655128,1.3862125873565674
35,fleet_shared,-2.078620433807373,-4.885587761674718,-4.8820868606061065,1.3862088918685913
36,fleet_shared,17.608144760131836,-4.84963768115942,-4.8804644016337715,1.386205792427063
37,fleet_shared,40.245418548583984,-4.806481481481482,-4.8767652556261565,1.3862055540084839
38,fleet_shared,-9.77673625946045,-4.894565217391304,-4.877655253714414,1.3861982822418213
39,fleet_shared,13.607767105102539,-4.8525764895330115,-4.876401315505343,1.386198878288269
40,fleet_shared,-56.96072769165039,-4.980636070853463,-4.881613053272749,1.3861976861953735
41,fleet_shared,-25.755599975585938,-4.928703703703705,-4.883967585794297,1.3861931562423706
42,fleet_shared,-2.4885494709014893,-4.8884057971014485,-4.884189496359654,1.386186957359314
43,fleet_shared,-15.346266746520996,-4.9121980676328505,-4.8855899249233135,1.386183261871338
44,fleet_shared,-11.900192260742188,-4.907286634460548,-4.886674760400175,1.3861764669418335
45,fleet_shared,36.539852142333984,-4.819484702093399,-4.883315257484836,1.3861732482910156
46,fleet_shared,11.940853118896484,-4.861272141706924,-4.88221310169594,1.386168122291565
47,fleet_shared,14.221704483032227,-4.855998389694042,-4.880902366095845,1.3861621618270874
48,fleet_shared,-13.484257698059082,-4.905515297906602,-4.882133012686383,1.3861571550369263
49,fleet_shared,19.799341201782227,-4.8456924315619965,-4.880310983630164,1.3861520290374756
50,fleet_shared,-3.4286441802978516,-4.88647342995169,-4.88061910594624,1.3861476182937622
51,fleet_shared,-1.615227460861206,-4.883454106280194,-4.880760855962937,1.3861421346664429
52,fleet_shared,6.648061752319336,-4.868438003220613,-4.880144713325821,1.3861414194107056
53,fleet_shared,13.093528747558594,-4.855998389694042,-4.878937397144232,1.3861337900161743
54,fleet_shared,9.133543968200684,-4.8620370370370365,-4.878092379138872,1.3861334323883057
55,fleet_shared,11.838204383850098,-4.8562399355877615,-4.876999756961316,1.3861290216445923
56,fleet_shared,-9.140410423278809,-4.893639291465378,-4.877831733686519,1.3861256837844849
57,fleet_shared,-50.010345458984375,-4.969323671497585,-4.882406330577072,1.3861225843429565
58,fleet_shared,0.43489065766334534,-4.881481481481481,-4.882360088122293,1.3861162662506104
59,fleet_shared,-17.06351089477539,-4.913526570048309,-4.883918412218593,1.386112093925476
60,fleet_shared,19.37565803527832,-4.848268921095008,-4.882135937662413,1.3861092329025269
61,fleet_shared,-6.993245601654053,-4.8948470209339785,-4.8827714918259915,1.3861033916473389
62,fleet_shared,32.72589111328125,-4.8225845410628025,-4.879762144287832,1.3860976696014404
63,fleet_shared,-16.006561279296875,-4.908977455716586,-4.881222909859269,1.3860946893692017
64,fleet_shared,-29.771451950073242,-4.935668276972624,-4.883945178214937,1.3860880136489868
65,fleet_shared,-25.019065856933594,-4.929669887278584,-4.886231413668119,1.38607919216156
66,fleet_shared,-3.0548365116119385,-4.89170692431562,-4.886505189200494,1.386070966720581
67,fleet_shared,10.536148071289062,-4.867028985507246,-4.8855313790158315,1.386060357093811
68,fleet_shared,9.289422035217285,-4.8683574879227045,-4.884672684461175,1.3860541582107544
69,fleet_shared,-8.789530754089355,-4.9006441223832535,-4.885471256357278,1.3860480785369873
70,fleet_shared,-9.009044647216797,-4.901851851851852,-4.886290286132007,1.38603937625885
71,fleet_shared,-14.687217712402344,-4.913083735909822,-4.887629958620898,1.386028528213501
72,fleet_shared,-46.19915771484375,-4.972141706924316,-4.891855546036068,1.3860206604003906
73,fleet_shared,33.10363006591797,-4.831038647342995,-4.888814701101415,1.386007308959961
74,fleet_shared,1.8414454460144043,-4.885305958132045,-4.888639263952946,1.3860011100769043
75,fleet_shared,-17.198532104492188,-4.9200483091787435,-4.890209716214236,1.3859943151474
76,fleet_shared,21.256433486938477,-4.851086956521739,-4.8882535782296115,1.3859845399856567
77,fleet_shared,-19.59242820739746,-4.924033816425121,-4.890042590139387,1.385976791381836
78,fleet_shared,6.902973175048828,-4.877254428341385,-4.889403182049487,1.385967493057251
79,fleet_shared,20.81744956970215,-4.851086956521739,-4.8874873707730995,1.385959506034851
80,fleet_shared,26.968809127807617,-4.8378421900161035,-4.885005111735249,1.3859541416168213
81,fleet_shared,-3.897242307662964,-4.892028985507246,-4.885356305423849,1.3859448432922363
82,fleet_shared,6.194140911102295,-4.873872785829308,-4.884782129444122,1.3859357833862305
83,fleet_shared,-0.09151427447795868,-4.884822866344606,-4.884784166289146,1.3859314918518066
84,fleet_shared,18.736839294433594,-4.850281803542673,-4.8830590481518215,1.385926365852356
85,fleet_shared,-11.124064445495605,-4.903341384863124,-4.884073164987386,1.3859223127365112
86,fleet_shared,19.3076229095459,-4.848470209339775,-4.882293017205006,1.3859105110168457
87,fleet_shared,11.865361213684082,-4.860386473429952,-4.881197690016253,1.3859033584594727
88,fleet_shared,-0.22377635538578033,-4.881481481481481,-4.8812118795895145,1.3858956098556519
89,fleet_shared,7.5086517333984375,-4.86731078904992,-4.880516825062535,1.3858904838562012
90,fleet_shared,-2.8766825199127197,-4.885668276972624,-4.880774397658039,1.385888934135437
91,fleet_shared,-7.7467803955078125,-4.894847020933978,-4.881478028821835,1.3858792781829834
92,fleet_shared,0.301849365234375,-4.880797101449276,-4.881443982453207,1.385876178741455
93,fleet_shared,13.689729690551758,-4.856199677938809,-4.880181767227486,1.385870337486267
94,fleet_shared,-4.946165084838867,-4.889130434782609,-4.8806292006052425,1.3858678340911865
95,fleet_shared,37.187557220458984,-4.81219806763285,-4.8772076439566225,1.3858650922775269
96,fleet_shared,-2.971904993057251,-4.882528180354267,-4.877473670776505,1.3858585357666016
97,fleet_shared,-30.953495025634766,-4.934057971014492,-4.880302885788404,1.385849118232727
