t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.1737101449275364,4.294347826086957,4.419560225442834,4.365378421900161,4.217313472893182,4.24699409554482,0.9728810850025208,0.9660819899910238,0.9930113812301332,31.352400000000006,30.816000000000003,2.133183,2.1344700000000003,0.0,1.0695491143317228,0.5434514224369297,1.858695652173913,26.9977616747182,0.01859612631955627,0.5345591787439614,-0.000869565217442414
