t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.19688888888889,4.285877616747182,4.351833655394525,4.413647342995168,4.190284487385936,4.200697799248524,0.9517520256609051,0.949392681777413,0.9975210518917952,31.3596,30.88800000000001,2.143374,2.1444400000000003,0.0,1.0710466988727858,0.5768652710681696,1.8123188405797102,17.27425120772947,0.022750715691536954,0.3257541599570585,-0.0026570048310077254
