episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,116.84,
210,0,304,92.77000000000001,
215,0,317,93.02000000000001,
220,0,305,92.85,
225,0,312,93.86,
230,0,314,94.58,
235,0,308,93.36999999999999,
240,0,319,94.69,
245,0,314,92.8,
250,0,316,94.12,
255,0,319,92.80000000000001,
260,0,312,93.03,
265,0,298,94.09,
270,0,302,91.73,
275,0,312,92.32000000000001,
280,0,311,92.14,
285,0,294,92.11,
290,0,280,94.05000000000001,
295,0,293,92.03,
300,0,302,91.44999999999999,
305,0,311,91.63,
310,0,302,93.04,
315,0,285,91.33,
320,0,305,92.19,
325,0,311,93.24,
330,0,326,92.99,
335,0,297,94.08,
340,0,297,94.46,
345,0,280,93.82,
350,0,294,91.86999999999999,
355,0,288,92.13,
360,0,279,91.36,
365,0,284,92.49,
370,0,282,92.58,
375,0,280,92.66,
380,0,272,94.13,
385,0,267,92.29,
390,0,251,92.27000000000001,
395,0,249,93.08,
400,0,259,92.84,
405,0,230,94.11999999999999,
410,0,232,92.15,
415,0,253,94.41,
420,0,240,90.59,
425,0,235,90.81,
430,0,229,90.42999999999999,
435,0,236,92.17,
440,0,230,90.71,
445,0,202,91.93,
450,0,191,91.67,
455,0,204,93.45,
460,0,184,94.02000000000001,
465,0,179,91.75999999999999,
470,0,168,91.67,
475,0,193,91.39,
480,0,175,91.35000000000001,
485,0,154,91.61,
490,0,167,93.47999999999999,
495,0,169,91.6,
500,0,162,92.19,
505,0,157,91.53,
510,0,155,94.65,
515,0,168,92.56,
520,0,168,91.97999999999999,
525,0,151,92.78999999999999,
530,0,165,92.69,
535,0,174,92.61,
540,0,183,91.55,
545,0,181,92.06,
550,0,160,93.67,
555,0,176,92.52,
560,0,178,92.25999999999999,
565,0,168,91.79,
570,0,171,93.51,
575,0,173,92.05,
580,0,164,93.60000000000001,
585,0,189,93.47999999999999,
590,0,152,91.62,
595,0,146,94.05,
600,0,169,92.75999999999999,
605,0,154,93.09,
610,0,151,92.27,
615,0,150,92.07,
620,0,158,93.22,
625,0,166,93.78,
630,0,161,91.00999999999999,
635,0,163,91.31,
640,0,166,92.99000000000001,
645,0,156,91.13000000000001,
650,0,173,94.18,
655,0,167,92.64999999999999,
660,0,159,92.15,
665,0,160,90.44000000000001,
670,0,158,93.69000000000001,
675,0,157,91.64,
680,0,144,92.32,
685,0,142,92.33999999999999,
690,0,128,92.52,
695,0,147,92.76,
700,0,145,92.39,
705,0,103,94.39999999999999,
710,0,0,94.39999999999999,
715,0,0,94.39999999999999,
720,0,0,94.39999999999999,
725,0,0,94.39999999999999,
730,0,0,94.39999999999999,
735,0,0,94.39999999999999,
740,0,0,94.39999999999999,
745,0,0,94.39999999999999,
750,0,0,94.39999999999999,
755,0,0,94.39999999999999,
760,0,0,94.39999999999999,
765,0,0,94.39999999999999,
770,0,0,94.39999999999999,
775,0,0,94.39999999999999,
780,0,0,94.39999999999999,
785,0,0,94.39999999999999,
790,0,0,94.39999999999999,
795,0,0,94.39999999999999,
800,0,0,94.39999999999999,
