t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.19688888888889,4.28829307568438,4.4125721417069235,4.41243961352657,4.190284487385936,4.20552871712292,0.9531073704058514,0.9496525401821694,0.996375193046497,31.3596,30.851999999999997,2.143374,2.14479,0.0,1.1026892109500805,0.5888352120236178,1.8734702093397746,23.396409017713367,0.023057121130792634,0.4528395061728395,0.0024154589372642477
