episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.55,
210,0,304,92.60000000000001,
215,0,297,93.88000000000001,
220,0,328,92.61,
225,0,312,92.97,
230,0,310,90.80999999999999,
235,0,303,92.17999999999999,
240,0,311,93.25,
245,0,315,93.11999999999999,
250,0,316,95.48,
255,0,306,94.74000000000001,
260,0,305,91.07,
265,0,325,93.23,
270,0,296,93.01,
275,0,302,94.06,
280,0,310,92.09,
285,0,316,94.11,
290,0,306,93.85,
295,0,307,92.74,
300,0,304,92.33,
305,0,318,95.33,
310,0,308,95.79,
315,0,300,91.78,
320,0,310,92.78,
325,0,303,94.78,
330,0,318,94.72,
335,0,320,93.42,
340,0,303,91.85,
345,0,307,91.39999999999999,
350,0,320,92.97,
355,0,309,94.44,
360,0,321,93.45,
365,0,313,92.12,
370,0,286,93.75,
375,0,310,91.64,
380,0,303,92.72,
385,0,308,93.42999999999999,
390,0,304,92.24000000000001,
395,0,303,92.01,
400,0,286,93.33,
405,0,315,93.53,
410,0,311,91.81,
415,0,301,92.61,
420,0,321,94.97,
425,0,294,93.42,
430,0,309,92.7,
435,0,295,92.37,
440,0,300,92.39,
445,0,308,93.9,
450,0,302,91.71000000000001,
455,0,296,92.0,
460,0,279,93.74000000000001,
465,0,298,92.62,
470,0,291,92.36999999999999,
475,0,287,91.94,
480,0,309,92.93,
485,0,289,93.32000000000001,
490,0,297,93.96000000000001,
495,0,288,93.60000000000001,
500,0,283,92.09,
505,0,295,93.61,
510,0,290,93.33,
515,0,280,93.43,
520,0,293,92.33,
525,0,303,94.11999999999999,
530,0,295,92.76,
535,0,264,94.55,
540,0,292,94.12,
545,0,287,91.49000000000001,
550,0,295,91.41,
555,0,296,92.78999999999999,
560,0,293,91.87,
565,0,302,92.59,
570,0,299,94.00999999999999,
575,0,285,91.92,
580,0,291,93.0,
585,0,295,92.57,
590,0,285,93.16999999999999,
595,0,286,91.4,
600,0,285,92.61,
605,0,286,93.68,
610,0,276,93.67999999999999,
615,0,267,92.7,
620,0,293,90.78999999999999,
625,0,273,94.2,
630,0,278,93.58,
635,0,258,92.91999999999999,
640,0,272,92.35,
645,0,265,95.41,
650,0,256,92.21,
655,0,266,92.91000000000001,
660,0,257,97.31,
665,0,264,93.74,
670,0,246,92.07000000000001,
675,0,255,92.03,
680,0,249,93.02,
685,0,248,92.53,
690,0,252,92.83,
695,0,249,91.26,
700,0,259,93.88999999999999,
705,0,212,93.72999999999999,
710,0,0,93.72999999999999,
715,0,0,93.72999999999999,
720,0,0,93.72999999999999,
725,0,0,93.72999999999999,
730,0,0,93.72999999999999,
735,0,0,93.72999999999999,
740,0,0,93.72999999999999,
745,0,0,93.72999999999999,
750,0,0,93.72999999999999,
755,0,0,93.72999999999999,
760,0,0,93.72999999999999,
765,0,0,93.72999999999999,
770,0,0,93.72999999999999,
775,0,0,93.72999999999999,
780,0,0,93.72999999999999,
785,0,0,93.72999999999999,
790,0,0,93.72999999999999,
795,0,0,93.72999999999999,
800,0,0,93.72999999999999,
