episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.1,
210,0,305,93.78,
215,0,317,93.14999999999999,
220,0,304,91.75999999999999,
225,0,317,92.49000000000001,
230,0,315,92.60000000000001,
235,0,309,94.49,
240,0,314,94.71000000000001,
245,0,313,92.94000000000001,
250,0,316,91.94000000000001,
255,0,324,93.76,
260,0,315,93.17999999999999,
265,0,309,93.3,
270,0,304,92.15,
275,0,315,92.31,
280,0,308,93.61999999999999,
285,0,308,95.03,
290,0,294,93.92,
295,0,301,92.07000000000001,
300,0,306,94.16,
305,0,319,92.08,
310,0,310,92.14,
315,0,293,92.28999999999999,
320,0,308,92.12,
325,0,319,93.21,
330,0,326,92.7,
335,0,307,91.95,
340,0,307,93.17999999999999,
345,0,308,93.85,
350,0,317,91.74,
355,0,307,92.96000000000001,
360,0,297,92.42,
365,0,312,92.69,
370,0,317,91.91000000000001,
375,0,305,92.97,
380,0,297,93.72,
385,0,316,93.98,
390,0,308,93.94,
395,0,306,92.39999999999999,
400,0,310,92.38,
405,0,301,91.76,
410,0,300,92.58,
415,0,308,93.03,
420,0,307,92.33999999999999,
425,0,313,92.51,
430,0,308,92.77,
435,0,302,91.08,
440,0,317,91.99,
445,0,304,94.47,
450,0,302,90.51,
455,0,318,93.72,
460,0,283,93.12,
465,0,289,93.82,
470,0,292,92.21,
475,0,302,93.71000000000001,
480,0,294,92.17999999999999,
485,0,299,91.92999999999999,
490,0,285,92.91000000000001,
495,0,299,91.5,
500,0,296,91.18,
505,0,282,94.84,
510,0,287,92.85,
515,0,298,93.11999999999999,
520,0,281,91.25,
525,0,291,94.64,
530,0,285,91.84,
535,0,274,90.87,
540,0,281,91.33,
545,0,273,93.28,
550,0,259,94.72000000000001,
555,0,279,92.61,
560,0,275,91.9,
565,0,240,93.24,
570,0,253,92.33000000000001,
575,0,262,93.29,
580,0,243,92.25,
585,0,259,93.62,
590,0,242,91.03999999999999,
595,0,242,93.86999999999999,
600,0,255,92.52,
605,0,258,93.07000000000001,
610,0,229,92.35000000000001,
615,0,227,92.47,
620,0,250,93.01,
625,0,256,94.72999999999999,
630,0,250,91.85,
635,0,241,92.61,
640,0,242,95.07,
645,0,223,93.22999999999999,
650,0,233,94.73,
655,0,230,95.12,
660,0,226,92.68,
665,0,240,91.94000000000001,
670,0,226,92.28,
675,0,215,90.96,
680,0,216,93.34,
685,0,223,93.03999999999999,
690,0,210,96.42,
695,0,204,93.4,
700,0,208,94.02,
705,0,169,93.42999999999999,
710,0,0,93.42999999999999,
715,0,0,93.42999999999999,
720,0,0,93.42999999999999,
725,0,0,93.42999999999999,
730,0,0,93.42999999999999,
735,0,0,93.42999999999999,
740,0,0,93.42999999999999,
745,0,0,93.42999999999999,
750,0,0,93.42999999999999,
755,0,0,93.42999999999999,
760,0,0,93.42999999999999,
765,0,0,93.42999999999999,
770,0,0,93.42999999999999,
775,0,0,93.42999999999999,
780,0,0,93.42999999999999,
785,0,0,93.42999999999999,
790,0,0,93.42999999999999,
795,0,0,93.42999999999999,
800,0,0,93.42999999999999,
