iteration,agent_id,loss,reward,ema_reward,entropy
1,fleet_shared,-0.13856381177902222,-4.763768115942029,-4.763768115942029,1.3856381177902222
2,fleet_shared,-47.65945053100586,-4.8510064412238325,-4.768130032206119,1.3859158754348755
3,fleet_shared,-81.40818786621094,-4.91719001610306,-4.7755830314009655,1.3859806060791016
4,fleet_shared,-97.26628112792969,-4.953582930756844,-4.784483026368759,1.3859487771987915
5,fleet_shared,-269.802001953125,-5.279307568438003,-4.809224253472221,1.3858858346939087
6,fleet_shared,-10.427963256835938,-4.828099838969405,-4.810168032747081,1.3858381509780884
7,fleet_shared,-56.125457763671875,-4.912842190016104,-4.815301740610531,1.3857287168502808
8,fleet_shared,-37.57233428955078,-4.883896940418679,-4.818731500600938,1.3856903314590454
9,fleet_shared,-19.844480514526367,-4.854951690821257,-4.820542510111954,1.3856121301651
10,fleet_shared,-14.58857536315918,-4.847061191626409,-4.821868444187677,1.3854848146438599
11,fleet_shared,-47.2711181640625,-4.908615136876006,-4.826205778822093,1.3853877782821655
12,fleet_shared,-35.168304443359375,-4.890418679549114,-4.829416423858444,1.3853247165679932
13,fleet_shared,-53.75410461425781,-4.927938808373591,-4.834342543084201,1.3852061033248901
14,fleet_shared,-64.28380584716797,-4.9517310789049915,-4.840211969875241,1.3851796388626099
15,fleet_shared,-33.75499725341797,-4.901851851851852,-4.84329396397407,1.3850688934326172
16,fleet_shared,-54.929832458496094,-4.943921095008051,-4.848325320525769,1.3848576545715332
17,fleet_shared,-0.853010892868042,-4.84963768115942,-4.848390938557451,1.3847712278366089
18,fleet_shared,-20.125904083251953,-4.885064412238325,-4.850224612241494,1.3845161199569702
19,fleet_shared,-15.499804496765137,-4.878462157809984,-4.851636489519918,1.3844236135482788
20,fleet_shared,23.852025985717773,-4.807648953301127,-4.849437112708978,1.3842781782150269
21,fleet_shared,-14.623116493225098,-4.876127214170692,-4.850771617782064,1.3841010332107544
22,fleet_shared,-12.92842960357666,-4.87427536231884,-4.851946805008902,1.3839913606643677
23,fleet_shared,-3.5296213626861572,-4.858172302737521,-4.852258079895333,1.3838744163513184
24,fleet_shared,0.8501692414283752,-4.850442834138486,-4.852167317607491,1.3837836980819702
25,fleet_shared,-2.3262951374053955,-4.856199677938808,-4.852368935624057,1.3836426734924316
26,fleet_shared,-7.446960926055908,-4.865821256038647,-4.853041551644786,1.383538842201233
27,fleet_shared,-29.59292221069336,-4.907125603864735,-4.855745754255783,1.3834620714187622
28,fleet_shared,23.613906860351562,-4.811996779388084,-4.853558305512397,1.3833444118499756
29,fleet_shared,-2.8522112369537354,-4.8585346215781,-4.853807121315682,1.3831605911254883
