t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.1737101449275364,4.273123993558776,4.348024154589371,4.319122383252818,4.217313472893182,4.242458400429415,0.9822501017519986,0.9764283339702541,0.9940730290876423,31.352400000000006,30.851999999999997,2.133183,2.12904,0.0,1.0447020933977456,0.5359098228663446,1.807890499194847,19.419677938808373,0.023112139917695472,0.36990841384863127,0.0025603864734762283
