episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,90.54,
210,0,314,93.05000000000001,
215,0,291,92.82000000000001,
220,0,319,92.77,
225,0,305,93.47,
230,0,311,92.72,
235,0,309,92.27000000000001,
240,0,297,94.84,
245,0,312,92.39,
250,0,317,92.94,
255,0,307,91.85000000000001,
260,0,313,92.99000000000001,
265,0,316,93.13000000000001,
270,0,305,92.50999999999999,
275,0,310,93.91999999999999,
280,0,318,93.03,
285,0,318,91.77,
290,0,306,91.85,
295,0,289,92.27,
300,0,299,91.67,
305,0,281,92.51,
310,0,308,93.03,
315,0,317,92.53,
320,0,306,92.63,
325,0,285,93.08,
330,0,290,91.62,
335,0,279,93.56,
340,0,282,91.81,
345,0,295,92.03,
350,0,275,92.78,
355,0,271,91.79,
360,0,278,92.89999999999999,
365,0,269,93.08,
370,0,273,91.44,
375,0,259,91.67999999999999,
380,0,262,92.74000000000001,
385,0,254,93.92,
390,0,246,92.42,
395,0,245,94.14,
400,0,231,93.5,
405,0,254,93.77,
410,0,226,94.50999999999999,
415,0,249,94.27999999999999,
420,0,254,93.37,
425,0,242,91.89,
430,0,228,90.62,
435,0,213,91.95,
440,0,197,91.47,
445,0,197,92.35000000000001,
450,0,218,91.81,
455,0,214,92.46,
460,0,195,94.99,
465,0,201,93.32000000000001,
470,0,193,90.79,
475,0,184,94.4,
480,0,180,92.03,
485,0,197,91.33,
490,0,185,94.25,
495,0,193,91.06,
500,0,192,93.95,
505,0,182,91.5,
510,0,178,93.14999999999999,
515,0,192,93.84,
520,0,187,92.38,
525,0,179,92.54,
530,0,173,92.36999999999999,
535,0,185,90.78,
540,0,166,93.34,
545,0,172,92.44,
550,0,176,93.74,
555,0,170,93.28,
560,0,158,92.17,
565,0,169,93.24,
570,0,170,91.61,
575,0,178,93.62,
580,0,165,93.30000000000001,
585,0,172,91.87,
590,0,170,93.38000000000001,
595,0,157,92.16,
600,0,169,92.22999999999999,
605,0,188,92.94,
610,0,167,93.71,
615,0,171,91.99000000000001,
620,0,174,93.87,
625,0,182,93.28999999999999,
630,0,177,93.88,
635,0,187,92.92999999999999,
640,0,185,92.8,
645,0,166,92.8,
650,0,175,93.06,
655,0,197,91.87,
660,0,201,90.95,
665,0,189,94.03,
670,0,187,92.97,
675,0,173,92.91,
680,0,175,92.47999999999999,
685,0,181,90.47,
690,0,193,91.01,
695,0,200,91.67,
700,0,174,92.50999999999999,
705,0,124,94.65,
710,0,0,94.65,
715,0,0,94.65,
720,0,0,94.65,
725,0,0,94.65,
730,0,0,94.65,
735,0,0,94.65,
740,0,0,94.65,
745,0,0,94.65,
750,0,0,94.65,
755,0,0,94.65,
760,0,0,94.65,
765,0,0,94.65,
770,0,0,94.65,
775,0,0,94.65,
780,0,0,94.65,
785,0,0,94.65,
790,0,0,94.65,
795,0,0,94.65,
800,0,0,94.65,
