iteration,agent_id,loss,reward,ema_reward,entropy
1,fleet_shared,-0.06929849833250046,-4.852133655394526,-4.852133655394526,1.3859699964523315
2,fleet_shared,28.207412719726562,-4.800281803542673,-4.849541062801933,1.3860528469085693
3,fleet_shared,-31.103261947631836,-4.906481481481482,-4.85238808373591,1.3861507177352905
4,fleet_shared,21.003662109375,-4.813768115942029,-4.850457085346216,1.38614821434021
5,fleet_shared,9.921623229980469,-4.832125603864734,-4.849540511272141,1.3861664533615112
6,fleet_shared,9.213947296142578,-4.8325281803542675,-4.848689894726247,1.3861743211746216
7,fleet_shared,-2.9785983562469482,-4.85402576489533,-4.848956688234701,1.3861407041549683
8,fleet_shared,-17.739505767822266,-4.881360708534621,-4.850576889249696,1.386176347732544
9,fleet_shared,-42.76133728027344,-4.928945249597423,-4.854495307267083,1.386174201965332
10,fleet_shared,-8.893244743347168,-4.870692431561996,-4.8553051634818285,1.3861870765686035
11,fleet_shared,4.905900001525879,-4.846175523349436,-4.854848681475209,1.38618803024292
12,fleet_shared,5.135213851928711,-4.845289855072464,-4.854370740155072,1.3861148357391357
13,fleet_shared,0.009096764028072357,-4.854227053140097,-4.854363555804323,1.386194109916687
14,fleet_shared,13.850955963134766,-4.8288244766505635,-4.853086601846635,1.3861924409866333
15,fleet_shared,-32.92729187011719,-4.913325281803543,-4.85609853584448,1.3861795663833618
16,fleet_shared,9.215389251708984,-4.839049919484703,-4.855246105026492,1.3861885070800781
17,fleet_shared,-29.005435943603516,-4.90829307568438,-4.857898453559386,1.3861838579177856
18,fleet_shared,26.144126892089844,-4.8098228663446045,-4.855494674198647,1.3861744403839111
19,fleet_shared,-3.8117964267730713,-4.862359098228664,-4.855837895400148,1.38616144657135
20,fleet_shared,-18.818527221679688,-4.890217391304348,-4.857556870195357,1.3861463069915771
21,fleet_shared,-7.742584228515625,-4.871618357487923,-4.858259944559985,1.3860735893249512
22,fleet_shared,-8.282233238220215,-4.873309178743961,-4.8590124062691835,1.3861165046691895
23,fleet_shared,-8.558255195617676,-4.874597423510467,-4.859791657131247,1.386088252067566
24,fleet_shared,-16.186485290527344,-4.889331723027376,-4.861268660426052,1.3860758543014526
25,fleet_shared,-1.0579386949539185,-4.8630837359098225,-4.8613594142002405,1.386046290397644
26,fleet_shared,5.7873640060424805,-4.850603864734299,-4.860821636726944,1.3860119581222534
27,fleet_shared,19.00071144104004,-4.825805152979067,-4.859070812539549,1.3859409093856812
28,fleet_shared,5.598172187805176,-4.848671497584541,-4.858550846791799,1.3859535455703735
29,fleet_shared,-29.196147918701172,-4.911876006441223,-4.86121710477427,1.3858985900878906
30,fleet_shared,4.839443206787109,-4.852214170692432,-4.860766958070178,1.3859052658081055
31,fleet_shared,-13.624197959899902,-4.885628019323672,-4.862010011132853,1.3858672380447388
32,fleet_shared,8.545328140258789,-4.8462157809983895,-4.86122029962613,1.3858208656311035
33,fleet_shared,2.383402109146118,-4.856723027375201,-4.8609954360135825,1.3857942819595337
34,fleet_shared,-7.09284782409668,-4.873872785829308,-4.861639303504369,1.3857569694519043
35,fleet_shared,9.105653762817383,-4.844806763285025,-4.860797676493401,1.3857038021087646
36,fleet_shared,27.710298538208008,-4.8098631239935585,-4.858250948868409,1.3857053518295288
37,fleet_shared,19.1964111328125,-4.822987117552335,-4.856487757302604,1.3857215642929077
38,fleet_shared,-13.286928176879883,-4.880716586151369,-4.857699198745042,1.385733962059021
39,fleet_shared,10.382485389709473,-4.83852657004831,-4.856740567310205,1.3857533931732178
40,fleet_shared,2.4198083877563477,-4.852173913043478,-4.8565122345968685,1.3857383728027344
41,fleet_shared,-37.55830764770508,-4.925281803542673,-4.859950713044158,1.3857659101486206
42,fleet_shared,9.744263648986816,-4.841948470209339,-4.8590506009024175,1.3857884407043457
43,fleet_shared,-4.204169273376465,-4.866626409017713,-4.859429391308182,1.3857715129852295
44,fleet_shared,27.588533401489258,-4.808655394524961,-4.856890691469021,1.3857351541519165
45,fleet_shared,19.003055572509766,-4.821940418679549,-4.855143177829547,1.3857676982879639
46,fleet_shared,2.0116934776306152,-4.851328502415459,-4.854952444058842,1.3857626914978027
47,fleet_shared,8.394073486328125,-4.8394122383252824,-4.8541754337721645,1.3857536315917969
48,fleet_shared,1.6362444162368774,-4.8510466988727865,-4.854018997027195,1.385750412940979
49,fleet_shared,-13.863245964050293,-4.879307568438002,-4.855283425597735,1.385744571685791
50,fleet_shared,-7.294552803039551,-4.868518518518519,-4.855945180243774,1.38572096824646
51,fleet_shared,31.4991512298584,-4.797946859903381,-4.853045264226754,1.3857007026672363
52,fleet_shared,11.740108489990234,-4.831400966183574,-4.8519630493245955,1.3856662511825562
53,fleet_shared,-2.794267416000366,-4.856964573268921,-4.8522131255218115,1.3856412172317505
54,fleet_shared,-18.944597244262695,-4.886795491143317,-4.853942243802887,1.3856217861175537
55,fleet_shared,11.857627868652344,-4.832045088566828,-4.852847386041084,1.3856120109558105
