episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,94.42,
210,0,304,92.41,
215,0,319,93.14999999999999,
220,0,301,91.53,
225,0,313,92.51,
230,0,314,92.71000000000001,
235,0,309,92.63,
240,0,315,94.61999999999999,
245,0,315,89.58,
250,0,318,93.16,
255,0,322,134.3,
260,0,311,92.63,
265,0,303,94.52,
270,0,305,92.83,
275,0,314,93.19000000000001,
280,0,310,94.39,
285,0,310,93.67,
290,0,294,93.96,
295,0,302,92.86999999999999,
300,0,307,90.93,
305,0,317,93.89,
310,0,309,94.19999999999999,
315,0,294,92.51,
320,0,310,91.33999999999999,
325,0,316,92.5,
330,0,330,92.32000000000001,
335,0,307,92.5,
340,0,306,93.89,
345,0,311,93.18,
350,0,315,92.05999999999999,
355,0,306,92.95,
360,0,296,92.71,
365,0,314,92.16,
370,0,316,93.03,
375,0,309,92.85,
380,0,298,92.88000000000001,
385,0,311,91.21000000000001,
390,0,309,91.3,
395,0,304,92.91,
400,0,313,92.21,
405,0,297,92.94,
410,0,299,92.81,
415,0,311,93.02,
420,0,303,91.99,
425,0,307,93.69,
430,0,306,91.34,
435,0,308,92.75,
440,0,309,91.80000000000001,
445,0,293,92.61,
450,0,292,90.85,
455,0,311,92.99000000000001,
460,0,284,93.42999999999999,
465,0,284,92.82,
470,0,279,94.06,
475,0,295,93.97,
480,0,285,91.97,
485,0,281,90.91,
490,0,266,92.60000000000001,
495,0,269,91.44,
500,0,278,92.14,
505,0,259,93.24000000000001,
510,0,261,93.55,
515,0,266,92.62,
520,0,265,92.47,
525,0,257,93.74000000000001,
530,0,251,91.33,
535,0,248,92.91,
540,0,252,92.44,
545,0,245,91.89999999999999,
550,0,220,91.85000000000001,
555,0,233,92.39,
560,0,234,92.83,
565,0,206,91.94,
570,0,213,93.05,
575,0,222,92.89999999999999,
580,0,211,92.96,
585,0,215,94.11999999999999,
590,0,192,90.42999999999999,
595,0,196,93.32000000000001,
600,0,205,92.36,
605,0,199,93.02,
610,0,186,91.57,
615,0,195,91.63,
620,0,212,94.49,
625,0,206,92.81,
630,0,201,92.25999999999999,
635,0,199,92.36,
640,0,199,95.5,
645,0,182,91.77000000000001,
650,0,192,93.05,
655,0,192,93.88,
660,0,189,93.0,
665,0,199,91.78,
670,0,191,95.16,
675,0,194,93.03,
680,0,177,93.55,
685,0,185,93.16,
690,0,160,93.25,
695,0,173,93.97,
700,0,179,91.71000000000001,
705,0,130,94.31,
710,0,0,94.31,
715,0,0,94.31,
720,0,0,94.31,
725,0,0,94.31,
730,0,0,94.31,
735,0,0,94.31,
740,0,0,94.31,
745,0,0,94.31,
750,0,0,94.31,
755,0,0,94.31,
760,0,0,94.31,
765,0,0,94.31,
770,0,0,94.31,
775,0,0,94.31,
780,0,0,94.31,
785,0,0,94.31,
790,0,0,94.31,
795,0,0,94.31,
800,0,0,94.31,
