episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.78,
210,0,305,92.60000000000001,
215,0,298,92.0,
220,0,327,91.81,
225,0,315,92.19,
230,0,311,91.28999999999999,
235,0,302,91.15,
240,0,312,92.68,
245,0,314,92.21000000000001,
250,0,313,94.5,
255,0,313,94.89999999999999,
260,0,307,92.54,
265,0,327,92.58999999999999,
270,0,293,94.9,
275,0,301,91.86,
280,0,308,93.43,
285,0,319,93.7,
290,0,309,93.96,
295,0,310,92.99,
300,0,302,92.83999999999999,
305,0,314,92.21000000000001,
310,0,312,94.55,
315,0,301,92.66000000000001,
320,0,309,93.82000000000001,
325,0,301,92.72,
330,0,322,93.69999999999999,
335,0,317,93.21,
340,0,306,92.25,
345,0,309,92.66,
350,0,324,93.25999999999999,
355,0,310,94.34,
360,0,322,92.8,
365,0,318,92.22999999999999,
370,0,293,92.66,
375,0,315,90.72999999999999,
380,0,299,93.87,
385,0,313,92.24,
390,0,304,93.97999999999999,
395,0,306,92.23,
400,0,291,93.22,
405,0,316,92.99000000000001,
410,0,313,93.61,
415,0,306,93.46,
420,0,322,93.94,
425,0,297,92.84,
430,0,311,91.99,
435,0,304,92.94999999999999,
440,0,311,92.66999999999999,
445,0,318,92.34,
450,0,307,91.89,
455,0,297,91.53,
460,0,291,94.39,
465,0,309,92.97,
470,0,297,91.49,
475,0,295,92.03,
480,0,317,93.47,
485,0,301,93.09,
490,0,308,93.24000000000001,
495,0,294,93.89,
500,0,301,92.36,
505,0,304,92.85,
510,0,306,93.66999999999999,
515,0,289,93.6,
520,0,304,91.97999999999999,
525,0,308,94.13000000000001,
530,0,301,93.24000000000001,
535,0,284,95.22,
540,0,304,94.38,
545,0,289,91.86,
550,0,302,91.56,
555,0,305,91.94999999999999,
560,0,302,92.85,
565,0,306,92.52,
570,0,303,92.73,
575,0,295,92.13,
580,0,297,91.77000000000001,
585,0,295,92.58,
590,0,289,93.44,
595,0,296,92.49,
600,0,293,93.48,
605,0,296,93.89,
610,0,296,93.32,
615,0,288,93.11,
620,0,306,91.18,
625,0,290,94.44999999999999,
630,0,297,93.27,
635,0,279,94.66,
640,0,291,91.55999999999999,
645,0,292,94.39999999999999,
650,0,281,92.29,
655,0,293,92.49,
660,0,286,94.65,
665,0,281,93.79,
670,0,269,91.34,
675,0,268,91.76,
680,0,269,93.47,
685,0,275,92.14,
690,0,272,92.2,
695,0,272,92.77,
700,0,294,92.60000000000001,
705,0,244,94.21,
710,0,0,94.21,
715,0,0,94.21,
720,0,0,94.21,
725,0,0,94.21,
730,0,0,94.21,
735,0,0,94.21,
740,0,0,94.21,
745,0,0,94.21,
750,0,0,94.21,
755,0,0,94.21,
760,0,0,94.21,
765,0,0,94.21,
770,0,0,94.21,
775,0,0,94.21,
780,0,0,94.21,
785,0,0,94.21,
790,0,0,94.21,
795,0,0,94.21,
800,0,0,94.21,
