iteration,agent_id,loss,reward,ema_reward,entropy
1,fleet_shared,-0.013856381177902222,-4.763768115942029,-4.763768115942029,1.3856381177902222
2,fleet_shared,-37.448307037353516,-4.8324879227053135,-4.767204106280193,1.3859280347824097
3,fleet_shared,-85.22441101074219,-4.923510466988728,-4.77501942431562,1.3859491348266602
4,fleet_shared,-97.4343032836914,-4.953582930756844,-4.783947599637681,1.3859307765960693
5,fleet_shared,-44.04280471801758,-4.864774557165862,-4.787988947514091,1.3859142065048218
6,fleet_shared,-17.509532928466797,-4.820088566827698,-4.78959392847977,1.3859213590621948
7,fleet_shared,-62.456607818603516,-4.904025764895331,-4.795315520300548,1.3858877420425415
8,fleet_shared,-48.43510437011719,-4.884017713365539,-4.799750629953797,1.3859035968780518
9,fleet_shared,-18.21129035949707,-4.83317230273752,-4.801421713592982,1.3858665227890015
10,fleet_shared,-44.06600570678711,-4.882246376811594,-4.805462946753913,1.385857343673706
11,fleet_shared,-75.18145751953125,-4.943599033816425,-4.812369751107038,1.3858344554901123
12,fleet_shared,-48.479644775390625,-4.9012077294686,-4.816811650025116,1.3858281373977661
13,fleet_shared,-76.98812103271484,-4.9581320450885675,-4.823877669778288,1.3858239650726318
14,fleet_shared,-77.92572021484375,-4.966626409017714,-4.831015106740259,1.3857998847961426
15,fleet_shared,-43.89552688598633,-4.911513687600644,-4.835040035783278,1.3858039379119873
16,fleet_shared,-58.15693664550781,-4.94158615136876,-4.840367341562551,1.3857616186141968
17,fleet_shared,14.792156219482422,-4.813204508856683,-4.839009199927258,1.3857090473175049
18,fleet_shared,-9.446314811706543,-4.8563204508856685,-4.839874762475178,1.385711669921875
19,fleet_shared,-46.492427825927734,-4.925,-4.844131024351419,1.3856699466705322
20,fleet_shared,20.891521453857422,-4.805716586151369,-4.842210302441416,1.3856258392333984
21,fleet_shared,-9.23491382598877,-4.8591384863124,-4.843056711634965,1.3856232166290283
22,fleet_shared,-16.450775146484375,-4.873228663446055,-4.844565309225519,1.3855935335159302
23,fleet_shared,-8.027449607849121,-4.85925925925926,-4.845300006727206,1.38555908203125
24,fleet_shared,-2.816291093826294,-4.850442834138486,-4.84555714809777,1.3855141401290894
25,fleet_shared,10.26826000213623,-4.826650563607085,-4.844611818873235,1.3854789733886719
26,fleet_shared,-44.947200775146484,-4.927093397745572,-4.8487358978168515,1.3854453563690186
27,fleet_shared,-35.84793472290039,-4.914452495974236,-4.852021727724721,1.385407567024231
28,fleet_shared,-3.495859146118164,-4.85841384863124,-4.852341333770046,1.3853874206542969
