episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.8,
210,0,306,93.14,
215,0,298,94.95,
220,0,328,93.19,
225,0,312,93.67,
230,0,311,91.23,
235,0,299,92.75,
240,0,301,94.92,
245,0,311,94.57,
250,0,316,93.13,
255,0,303,95.94999999999999,
260,0,294,91.35000000000001,
265,0,319,93.9,
270,0,295,93.76,
275,0,299,90.36999999999999,
280,0,294,92.42999999999999,
285,0,300,93.11,
290,0,294,93.47,
295,0,291,93.63000000000001,
300,0,295,91.46000000000001,
305,0,286,92.92,
310,0,284,95.19,
315,0,289,93.83,
320,0,285,92.76,
325,0,277,94.05,
330,0,276,92.5,
335,0,286,94.0,
340,0,273,93.82000000000001,
345,0,253,92.86,
350,0,269,91.91,
355,0,254,92.16,
360,0,256,94.53,
365,0,250,93.51,
370,0,243,93.65,
375,0,225,91.41000000000001,
380,0,242,95.68,
385,0,241,93.25999999999999,
390,0,233,92.09,
395,0,235,92.58,
400,0,216,95.33999999999999,
405,0,219,93.27000000000001,
410,0,224,92.75,
415,0,232,93.66000000000001,
420,0,219,95.86,
425,0,217,94.69,
430,0,222,91.28,
435,0,223,93.62,
440,0,227,93.27,
445,0,231,92.68,
450,0,226,91.75999999999999,
455,0,230,92.76,
460,0,210,94.49000000000001,
465,0,219,93.03,
470,0,226,93.82,
475,0,237,91.56,
480,0,243,93.67,
485,0,214,94.14999999999999,
490,0,236,91.69,
495,0,226,94.0,
500,0,223,91.99000000000001,
505,0,241,93.46,
510,0,215,93.11,
515,0,212,91.73,
520,0,223,93.07000000000001,
525,0,237,93.47,
530,0,226,93.82,
535,0,218,95.09,
540,0,216,93.9,
545,0,211,91.82,
550,0,207,92.14999999999999,
555,0,207,93.39,
560,0,214,91.57000000000001,
565,0,190,91.88,
570,0,203,92.18,
575,0,205,92.05000000000001,
580,0,193,92.53999999999999,
585,0,219,93.22,
590,0,199,92.1,
595,0,190,92.06,
600,0,195,91.66,
605,0,185,92.95,
610,0,186,92.98,
615,0,188,92.08,
620,0,210,92.65,
625,0,176,94.08,
630,0,181,94.91,
635,0,175,92.21000000000001,
640,0,183,92.66,
645,0,160,93.22,
650,0,173,93.23,
655,0,171,92.12,
660,0,169,94.69000000000001,
665,0,178,94.52,
670,0,157,92.11,
675,0,168,91.66,
680,0,153,91.42,
685,0,160,91.26,
690,0,157,92.87,
695,0,159,90.91000000000001,
700,0,166,92.36,
705,0,135,93.68,
710,0,0,93.68,
715,0,0,93.68,
720,0,0,93.68,
725,0,0,93.68,
730,0,0,93.68,
735,0,5,93.27,
740,0,0,93.27,
745,0,0,93.27,
750,0,0,93.27,
755,0,0,93.27,
760,0,0,93.27,
765,0,0,93.27,
770,0,0,93.27,
775,0,0,93.27,
780,0,0,93.27,
785,0,0,93.27,
790,0,0,93.27,
795,0,0,93.27,
800,0,0,93.27,
