episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,92.17999999999999,
210,0,306,92.60000000000001,
215,0,298,94.08999999999999,
220,0,329,91.7,
225,0,313,92.62,
230,0,312,92.04,
235,0,302,91.19,
240,0,310,92.97999999999999,
245,0,313,92.72999999999999,
250,0,319,95.33,
255,0,309,94.17,
260,0,305,90.44,
265,0,325,93.33000000000001,
270,0,294,93.58999999999999,
275,0,308,92.47,
280,0,301,91.51,
285,0,314,92.2,
290,0,297,93.28,
295,0,300,92.64,
300,0,308,92.05,
305,0,297,92.35000000000001,
310,0,301,93.82000000000001,
315,0,295,93.14,
320,0,305,94.19,
325,0,291,93.63000000000001,
330,0,296,93.66,
335,0,300,92.69,
340,0,293,91.69,
345,0,290,93.74000000000001,
350,0,280,92.76,
355,0,282,92.52,
360,0,291,92.99,
365,0,296,91.65,
370,0,272,92.61999999999999,
375,0,270,90.66,
380,0,280,91.65,
385,0,288,94.08999999999999,
390,0,282,91.39,
395,0,281,91.86,
400,0,266,94.60000000000001,
405,0,286,92.01,
410,0,288,92.39999999999999,
415,0,277,93.28999999999999,
420,0,287,95.22999999999999,
425,0,269,93.16,
430,0,274,93.78999999999999,
435,0,266,92.31,
440,0,269,92.22,
445,0,270,93.08000000000001,
450,0,264,92.21,
455,0,257,92.58000000000001,
460,0,255,94.28999999999999,
465,0,274,92.6,
470,0,266,93.8,
475,0,258,91.61,
480,0,269,90.14,
485,0,241,94.05,
490,0,249,91.62,
495,0,247,93.72999999999999,
500,0,244,92.92999999999999,
505,0,257,92.81,
510,0,232,93.57000000000001,
515,0,229,91.85,
520,0,233,93.44,
525,0,239,94.03999999999999,
530,0,235,92.8,
535,0,224,94.57,
540,0,221,95.53,
545,0,215,91.47,
550,0,213,92.51,
555,0,219,93.09,
560,0,211,91.41,
565,0,194,92.46000000000001,
570,0,209,92.16000000000001,
575,0,211,90.97000000000001,
580,0,198,93.26,
585,0,219,92.75,
590,0,203,92.76,
595,0,193,92.22,
600,0,195,92.69,
605,0,199,93.05999999999999,
610,0,183,93.28,
615,0,186,92.16,
620,0,212,92.60000000000001,
625,0,181,93.2,
630,0,188,94.08,
635,0,184,92.82000000000001,
640,0,191,92.72,
645,0,168,93.64999999999999,
650,0,178,92.9,
655,0,181,92.80000000000001,
660,0,176,93.4,
665,0,190,94.52,
670,0,172,90.13,
675,0,177,91.07,
680,0,165,92.47,
685,0,166,91.58,
690,0,167,92.53999999999999,
695,0,162,91.47,
700,0,181,92.71,
705,0,140,93.91,
710,0,0,93.91,
715,0,0,93.91,
720,0,0,93.91,
725,0,0,93.91,
730,0,0,93.91,
735,0,0,93.91,
740,0,0,93.91,
745,0,0,93.91,
750,0,0,93.91,
755,0,0,93.91,
760,0,0,93.91,
765,0,0,93.91,
770,0,0,93.91,
775,0,0,93.91,
780,0,0,93.91,
785,0,0,93.91,
790,0,0,93.91,
795,0,0,93.91,
800,0,0,93.91,
