t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.1737101449275364,4.269371980676328,4.350664251207729,4.3030595813204515,4.217313472893182,4.246913580246914,0.9869520744455255,0.9800732230621457,0.9930302072800807,31.352400000000006,30.88800000000001,2.133183,2.1282799999999997,0.0,1.0555072463768116,0.547691894793344,1.817230273752013,19.608647342995166,0.023648461263195565,0.373040794417606,-0.0023188405797327505
