episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.88,
210,0,304,93.42,
215,0,318,93.14999999999999,
220,0,302,94.21,
225,0,313,94.64,
230,0,315,93.56,
235,0,308,93.25,
240,0,319,94.57000000000001,
245,0,313,91.89,
250,0,321,92.44,
255,0,322,92.08,
260,0,310,92.63,
265,0,300,92.82,
270,0,300,91.60000000000001,
275,0,310,94.1,
280,0,307,92.14,
285,0,304,93.57,
290,0,289,92.55,
295,0,297,91.94000000000001,
300,0,305,92.74000000000001,
305,0,313,91.27,
310,0,302,90.63,
315,0,289,93.49000000000001,
320,0,309,92.47,
325,0,313,92.09,
330,0,329,94.07000000000001,
335,0,300,94.66,
340,0,303,93.85,
345,0,291,96.58,
350,0,297,91.24000000000001,
355,0,294,94.37,
360,0,280,91.61,
365,0,288,92.26,
370,0,287,92.87,
375,0,284,93.0,
380,0,273,93.44000000000001,
385,0,265,91.86,
390,0,251,91.38,
395,0,240,93.06,
400,0,258,93.29,
405,0,228,92.25,
410,0,231,91.60000000000001,
415,0,254,92.42999999999999,
420,0,233,90.89,
425,0,231,92.11,
430,0,225,91.91999999999999,
435,0,234,93.75,
440,0,241,91.33999999999999,
445,0,238,94.22,
450,0,224,92.33000000000001,
455,0,246,92.75,
460,0,229,92.51,
465,0,211,91.85,
470,0,217,92.74,
475,0,231,92.03,
480,0,224,92.06,
485,0,205,92.33999999999999,
490,0,201,92.45,
495,0,205,91.54,
500,0,213,90.98,
505,0,198,92.24000000000001,
510,0,186,92.72,
515,0,201,90.49,
520,0,199,90.64999999999999,
525,0,181,91.83999999999999,
530,0,187,93.37,
535,0,187,91.64,
540,0,201,92.03999999999999,
545,0,193,93.07000000000001,
550,0,178,94.22,
555,0,187,93.11,
560,0,178,92.21000000000001,
565,0,176,91.89,
570,0,180,93.49,
575,0,181,91.44000000000001,
580,0,179,93.33,
585,0,189,91.72,
590,0,156,92.43,
595,0,151,91.93,
600,0,167,92.55000000000001,
605,0,161,91.27,
610,0,152,93.62,
615,0,152,90.66,
620,0,153,90.63,
625,0,162,93.82000000000001,
630,0,155,91.00999999999999,
635,0,151,92.45,
640,0,156,93.57000000000001,
645,0,151,92.39999999999999,
650,0,151,91.89999999999999,
655,0,151,93.58000000000001,
660,0,154,92.77999999999999,
665,0,160,91.28,
670,0,156,93.94,
675,0,157,90.46000000000001,
680,0,146,92.64999999999999,
685,0,141,93.32,
690,0,132,92.80999999999999,
695,0,141,91.66,
700,0,136,92.58000000000001,
705,0,103,93.39,
710,0,0,93.39,
715,0,0,93.39,
720,0,0,93.39,
725,0,0,93.39,
730,0,0,93.39,
735,0,0,93.39,
740,0,0,93.39,
745,0,0,93.39,
750,0,0,93.39,
755,0,0,93.39,
760,0,0,93.39,
765,0,0,93.39,
770,0,0,93.39,
775,0,0,93.39,
780,0,0,93.39,
785,0,0,93.39,
790,0,0,93.39,
795,0,0,93.39,
800,0,0,93.39,
