iteration,agent_id,loss,reward,ema_reward,entropy
1,fleet_shared,-0.01385022234171629,-4.853462157809984,-4.853462157809984,1.3850222826004028
2,fleet_shared,24.69966697692871,-4.808091787439613,-4.851193639291465,1.3855198621749878
3,fleet_shared,-27.888439178466797,-4.902375201288245,-4.853752717391304,1.3855174779891968
4,fleet_shared,10.069416046142578,-4.835265700483092,-4.852828366545893,1.3854527473449707
5,fleet_shared,9.86619758605957,-4.8346618357487925,-4.851920040006038,1.385459303855896
6,fleet_shared,16.42767906188965,-4.821819645732688,-4.85041502029237,1.385523796081543
7,fleet_shared,-12.38705825805664,-4.873148148148148,-4.851551676685159,1.385034203529358
8,fleet_shared,-3.531076669692993,-4.858011272141707,-4.851874656457986,1.3855348825454712
9,fleet_shared,-36.75586700439453,-4.919404186795491,-4.855251132974861,1.3855340480804443
10,fleet_shared,-16.681304931640625,-4.885869565217392,-4.856782054586988,1.3856096267700195
11,fleet_shared,0.9622809886932373,-4.854991948470209,-4.856692549281149,1.3855881690979004
12,fleet_shared,-7.76905632019043,-4.870933977455716,-4.857404620689877,1.3855608701705933
13,fleet_shared,-33.853057861328125,-4.919363929146537,-4.860502586112711,1.3855820894241333
14,fleet_shared,-4.312772750854492,-4.8683977455716585,-4.860897344085658,1.3856747150421143
15,fleet_shared,-23.35662841796875,-4.90378421900161,-4.863041687831456,1.3849819898605347
16,fleet_shared,5.648870944976807,-4.8526570048309186,-4.862522453681429,1.3856399059295654
17,fleet_shared,-52.62818145751953,-4.959138486312399,-4.867353255312977,1.3856468200683594
18,fleet_shared,25.666118621826172,-4.820169082125604,-4.864994046653608,1.3857165575027466
19,fleet_shared,2.078505516052246,-4.861151368760065,-4.8648019127589315,1.3856853246688843
20,fleet_shared,-15.820807456970215,-4.893800322061191,-4.8662518332240445,1.3856760263442993
21,fleet_shared,4.766078948974609,-4.857487922705314,-4.865813637698108,1.3856462240219116
22,fleet_shared,5.537098407745361,-4.855636070853462,-4.865304759355875,1.3857110738754272
23,fleet_shared,16.49595069885254,-4.834983896940419,-4.863788716235102,1.3857121467590332
24,fleet_shared,-12.178038597106934,-4.886070853462158,-4.864902823096454,1.3857390880584717
25,fleet_shared,22.80807113647461,-4.822946859903381,-4.8628050249368,1.3857417106628418
26,fleet_shared,-3.671919822692871,-4.869524959742351,-4.863141021677077,1.385693073272705
27,fleet_shared,19.43905258178711,-4.827415458937198,-4.861354743540083,1.3850147724151611
28,fleet_shared,-10.126300811767578,-4.879911433172302,-4.862282578021694,1.3856545686721802
29,fleet_shared,-60.36074447631836,-4.972906602254429,-4.867813779233331,1.38525390625
30,fleet_shared,-0.0030216751620173454,-4.867793880837359,-4.867812784313532,1.3856849670410156
31,fleet_shared,-16.81571388244629,-4.898631239935588,-4.869353707094635,1.385640025138855
32,fleet_shared,-0.26093485951423645,-4.869806763285024,-4.8693763599041535,1.3856006860733032
33,fleet_shared,6.697237491607666,-4.857085346215781,-4.868761809219735,1.3855801820755005
34,fleet_shared,10.34723949432373,-4.849718196457327,-4.867809628581615,1.3855359554290771
35,fleet_shared,-9.479072570800781,-4.885225442834138,-4.868680419294241,1.385387897491455
36,fleet_shared,28.136722564697266,-4.817149758454106,-4.866103886252233,1.3854938745498657
37,fleet_shared,14.851024627685547,-4.8388486312399355,-4.864741123501618,1.3855327367782593
38,fleet_shared,7.550727844238281,-4.850885668276972,-4.8640483507403856,1.3855420351028442
39,fleet_shared,7.082462787628174,-4.851046698872785,-4.863398268147005,1.3854869604110718
40,fleet_shared,-4.785916805267334,-4.872141706924316,-4.86383544008587,1.3853362798690796
