t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.1737101449275364,4.27514653784219,4.443028502415459,4.322610708534621,4.217313472893182,4.243503757380569,0.9816992654467214,0.975640361174894,0.9938281462713836,31.352400000000006,30.931199999999997,2.133183,2.1319610000000004,0.0,1.1991787439613526,0.6808641975308642,1.9766505636070852,28.960563607085348,0.019645732689210948,0.573876476113795,-0.0027922705314722407
