t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.247518518518519,4.340917874396135,4.384266666666667,4.411272141706925,4.249959742351047,4.294015029522275,0.9734187534983328,0.9634317733810324,0.9897403043845121,31.078799999999998,30.492000000000004,2.144875,2.1425199999999993,0.0,1.0357165861513689,0.5669082125603865,1.7389291465378423,15.54280193236715,0.022966765074253003,0.2893582259796028,-0.005072463768158286
