episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,91.3,
210,0,313,92.9,
215,0,289,94.66,
220,0,321,92.5,
225,0,306,92.77000000000001,
230,0,313,93.51,
235,0,309,92.67999999999999,
240,0,299,94.82,
245,0,313,92.41,
250,0,322,93.48,
255,0,303,92.42999999999999,
260,0,312,92.42,
265,0,314,92.83,
270,0,305,91.89,
275,0,310,92.75,
280,0,319,92.50999999999999,
285,0,314,92.71,
290,0,303,92.17999999999999,
295,0,296,92.99,
300,0,311,91.71,
305,0,295,92.66,
310,0,321,93.25,
315,0,325,93.41,
320,0,318,91.64999999999999,
325,0,304,96.19000000000001,
330,0,301,91.65,
335,0,308,93.52,
340,0,297,93.11999999999999,
345,0,311,93.31,
350,0,288,92.03,
355,0,288,92.33,
360,0,291,92.79,
365,0,275,93.95,
370,0,292,92.53,
375,0,269,91.91000000000001,
380,0,269,92.06,
385,0,266,93.18,
390,0,261,92.96,
395,0,260,94.52,
400,0,241,93.27000000000001,
405,0,255,93.98,
410,0,234,94.71,
415,0,250,93.09,
420,0,250,93.32,
425,0,241,90.52000000000001,
430,0,248,90.93,
435,0,226,91.68,
440,0,215,92.31,
445,0,219,93.41,
450,0,234,92.79,
455,0,230,92.57000000000001,
460,0,205,95.7,
465,0,204,92.19999999999999,
470,0,194,92.33,
475,0,184,92.82000000000001,
480,0,178,91.94,
485,0,184,92.05999999999999,
490,0,177,93.86999999999999,
495,0,186,92.69,
500,0,185,91.47000000000001,
505,0,168,91.98,
510,0,162,92.23,
515,0,172,94.22,
520,0,170,94.03,
525,0,165,93.53,
530,0,157,93.09,
535,0,153,92.47000000000001,
540,0,152,94.17,
545,0,149,94.06,
550,0,155,93.6,
555,0,149,93.67999999999999,
560,0,147,93.5,
565,0,149,95.76,
570,0,159,92.34,
575,0,162,94.59,
580,0,156,93.89999999999999,
585,0,153,92.00999999999999,
590,0,162,94.86999999999999,
595,0,164,92.6,
600,0,171,93.7,
605,0,164,93.02,
610,0,164,93.98,
615,0,168,93.52,
620,0,164,95.5,
625,0,181,95.27,
630,0,182,94.31,
635,0,173,93.04,
640,0,162,92.85,
645,0,157,93.05,
650,0,176,94.56,
655,0,188,92.57000000000001,
660,0,181,92.08,
665,0,177,93.69,
670,0,176,94.15,
675,0,168,93.32000000000001,
680,0,168,94.08999999999999,
685,0,174,91.18,
690,0,184,91.46000000000001,
695,0,188,93.14,
700,0,161,94.54,
705,0,122,95.58,
710,0,0,95.58,
715,0,0,95.58,
720,0,0,95.58,
725,0,0,95.58,
730,0,0,95.58,
735,0,0,95.58,
740,0,0,95.58,
745,0,0,95.58,
750,0,0,95.58,
755,0,0,95.58,
760,0,0,95.58,
765,0,0,95.58,
770,0,0,95.58,
775,0,0,95.58,
780,0,0,95.58,
785,0,0,95.58,
790,0,0,95.58,
795,0,0,95.58,
800,0,0,95.58,
