episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,90.54,
210,0,315,93.12,
215,0,291,92.82000000000001,
220,0,319,92.77,
225,0,304,93.37,
230,0,312,92.78,
235,0,308,92.08,
240,0,296,94.84,
245,0,312,92.38,
250,0,320,93.03999999999999,
255,0,307,92.22,
260,0,313,91.88000000000001,
265,0,315,93.92,
270,0,306,92.69000000000001,
275,0,311,93.75,
280,0,315,92.32,
285,0,318,92.02,
290,0,309,91.73,
295,0,289,91.58,
300,0,306,91.45,
305,0,285,91.98,
310,0,308,92.4,
315,0,321,92.07,
320,0,309,91.7,
325,0,288,96.18,
330,0,294,91.67,
335,0,284,94.22,
340,0,286,91.78,
345,0,304,91.66000000000001,
350,0,274,91.64,
355,0,279,91.75999999999999,
360,0,287,94.15,
365,0,273,93.18,
370,0,281,92.8,
375,0,268,91.43,
380,0,270,91.71000000000001,
385,0,266,94.51,
390,0,272,91.92,
395,0,261,94.03,
400,0,247,93.33,
405,0,268,93.49000000000001,
410,0,254,94.75,
415,0,271,93.61,
420,0,266,93.34,
425,0,257,90.47,
430,0,267,90.18,
435,0,243,91.56,
440,0,244,92.55,
445,0,237,92.88000000000001,
450,0,260,92.5,
455,0,256,92.35,
460,0,227,94.45,
465,0,242,93.39,
470,0,240,92.6,
475,0,213,94.41999999999999,
480,0,209,92.38,
485,0,226,90.88,
490,0,211,92.78999999999999,
495,0,233,90.96,
500,0,226,91.97,
505,0,207,92.14,
510,0,217,91.9,
515,0,230,95.42999999999999,
520,0,227,93.3,
525,0,226,93.61999999999999,
530,0,233,91.36,
535,0,232,92.52000000000001,
540,0,213,92.71,
545,0,224,94.05,
550,0,238,92.32000000000001,
555,0,240,93.31,
560,0,215,92.13000000000001,
565,0,224,92.82,
570,0,225,91.51,
575,0,228,92.73,
580,0,220,92.17999999999999,
585,0,209,91.77,
590,0,212,93.88,
595,0,194,91.06,
600,0,188,93.25999999999999,
605,0,216,92.45,
610,0,195,94.14,
615,0,193,92.1,
620,0,194,93.69,
625,0,201,92.81,
630,0,192,92.77,
635,0,200,93.32000000000001,
640,0,197,93.44,
645,0,185,92.61,
650,0,184,92.92,
655,0,204,92.56,
660,0,197,92.01,
665,0,193,94.07,
670,0,184,92.79,
675,0,180,93.03,
680,0,174,93.3,
685,0,176,90.46000000000001,
690,0,189,91.83,
695,0,200,91.82000000000001,
700,0,179,92.75,
705,0,132,94.35000000000001,
710,0,0,94.35000000000001,
715,0,0,94.35000000000001,
720,0,0,94.35000000000001,
725,0,0,94.35000000000001,
730,0,0,94.35000000000001,
735,0,0,94.35000000000001,
740,0,0,94.35000000000001,
745,0,0,94.35000000000001,
750,0,0,94.35000000000001,
755,0,0,94.35000000000001,
760,0,0,94.35000000000001,
765,0,0,94.35000000000001,
770,0,0,94.35000000000001,
775,0,0,94.35000000000001,
780,0,0,94.35000000000001,
785,0,0,94.35000000000001,
790,0,0,94.35000000000001,
795,0,0,94.35000000000001,
800,0,0,94.35000000000001,
