t_pre,t_test,t_train,t_CAV,t_HDV_pre,t_HDV_test,CAV_advantage,Effect_of_change,Effect_of_remaining,avg_speed_pre,avg_speed_test,avg_mileage_pre,avg_mileage_test,winrate,cost_of_learning,cost_of_learning_humans,cost_of_learning_CAVs,avg_time_lost,avg_human_time_lost,avg_CAV_time_lost,diff_sumo_routerl
4.19688888888889,4.294975845410629,4.43247342995169,4.412882447665056,4.190284487385936,4.216371443907676,0.9554687880114826,0.9495572422517394,0.9938129368181182,31.3596,30.851999999999997,2.143374,2.14786,0.0,1.0906763285024155,0.5617283950617283,1.8840982286634462,25.520193236714977,0.021167024512435146,0.4999201556629093,0.001449275362233493
